"","tSNE_1","tSNE_2"
"ERR2851732Aligned.sortedByCoord.out.bam",-1.50111023966179,4.71348576913119
"ERR2851733Aligned.sortedByCoord.out.bam",2.19052876594124,-3.39361376161229
"ERR2851734Aligned.sortedByCoord.out.bam",0.693934905573118,0.927878404687144
"ERR2851735Aligned.sortedByCoord.out.bam",0.649303077846611,-1.12193172251737
"ERR2851736Aligned.sortedByCoord.out.bam",1.33520294459516,-1.02352140138533
"ERR2851737Aligned.sortedByCoord.out.bam",-1.54735081590882,4.52062206379091
"ERR2851738Aligned.sortedByCoord.out.bam",0.546466103824896,-0.485366990334997
"ERR2851739Aligned.sortedByCoord.out.bam",-0.499691925149389,3.65461980544711
"ERR2851740Aligned.sortedByCoord.out.bam",-0.26854622034026,10.8966988446261
"ERR2851741Aligned.sortedByCoord.out.bam",0.245804645095933,-0.692258955500076
"ERR2851742Aligned.sortedByCoord.out.bam",0.983454002073457,-0.89136637867839
"ERR2851743Aligned.sortedByCoord.out.bam",-0.705164435512058,2.91335854190335
"ERR2851744Aligned.sortedByCoord.out.bam",-14.4004216358208,7.18671155048257
"ERR2851745Aligned.sortedByCoord.out.bam",-1.84383317385666,-0.113794159971303
"ERR2851746Aligned.sortedByCoord.out.bam",-1.44304315533642,5.92247212758968
"ERR2851747Aligned.sortedByCoord.out.bam",1.77395712592847,0.122205876258765
"ERR2851748Aligned.sortedByCoord.out.bam",-1.45065544663686,5.12437429279106
"ERR2851749Aligned.sortedByCoord.out.bam",1.25085372519118,3.25563307395011
"ERR2851750Aligned.sortedByCoord.out.bam",0.379728312728051,3.41272376566221
"ERR2851751Aligned.sortedByCoord.out.bam",-1.68511364412414,0.141674190099448
"ERR2851752Aligned.sortedByCoord.out.bam",1.71624410585154,-0.339405095241828
"ERR2851753Aligned.sortedByCoord.out.bam",0.664805826273334,-1.58570831950044
"ERR2851754Aligned.sortedByCoord.out.bam",-2.04018249706596,1.49263181334058
"ERR2851755Aligned.sortedByCoord.out.bam",-0.0802353358984883,2.44379047727798
"ERR2851756Aligned.sortedByCoord.out.bam",-0.547952793925338,3.23435286857912
"ERR2851757Aligned.sortedByCoord.out.bam",-0.863943972750532,13.6642889530154
"ERR2851758Aligned.sortedByCoord.out.bam",0.09194939490726,3.15126922557269
"ERR2851759Aligned.sortedByCoord.out.bam",-1.34133408825025,-0.0978703364441052
"ERR2851760Aligned.sortedByCoord.out.bam",-0.779373448076587,13.5698391441576
"ERR2851761Aligned.sortedByCoord.out.bam",0.878369893410805,0.46082952572158
"ERR2851762Aligned.sortedByCoord.out.bam",0.531569370573805,-1.36419283084777
"ERR2851763Aligned.sortedByCoord.out.bam",-12.6978772141718,3.41757457376969
"ERR2851764Aligned.sortedByCoord.out.bam",0.216203322060463,5.51276486512741
"ERR2851765Aligned.sortedByCoord.out.bam",-1.17225294933814,8.45986033323146
"ERR2851766Aligned.sortedByCoord.out.bam",-0.114473388723081,3.34580500585524
"ERR2851767Aligned.sortedByCoord.out.bam",0.587672879344207,-0.586945932799232
"ERR2851768Aligned.sortedByCoord.out.bam",1.97482888761949,0.633619822578415
"ERR2851769Aligned.sortedByCoord.out.bam",0.494801133208169,0.253957975254378
"ERR2851770Aligned.sortedByCoord.out.bam",-0.373110214118969,0.708667179730102
"ERR2851771Aligned.sortedByCoord.out.bam",0.941168514098995,13.8459113574343
"ERR2851772Aligned.sortedByCoord.out.bam",-0.234481326668536,3.81207540396422
"ERR2851773Aligned.sortedByCoord.out.bam",0.0728831473114668,4.16197988133719
"ERR2851774Aligned.sortedByCoord.out.bam",-13.1179488296389,3.24074685856241
"ERR2851775Aligned.sortedByCoord.out.bam",3.65204648854376,1.20456639416009
"ERR2851776Aligned.sortedByCoord.out.bam",-0.250287763407021,3.80775601790444
"ERR2851777Aligned.sortedByCoord.out.bam",-25.1568061135382,-1.44125321087652
"ERR2851778Aligned.sortedByCoord.out.bam",1.71945333089497,1.3538215103108
"ERR2851779Aligned.sortedByCoord.out.bam",2.95338475581539,0.243803750717478
"ERR2851780Aligned.sortedByCoord.out.bam",-0.770619823451431,5.14085618240479
"ERR2851781Aligned.sortedByCoord.out.bam",-26.216026224845,-1.39578691315682
"ERR2851782Aligned.sortedByCoord.out.bam",2.14316516669275,0.815024495959205
"ERR2851783Aligned.sortedByCoord.out.bam",0.140650632388384,-1.05282137411795
"ERR2851784Aligned.sortedByCoord.out.bam",-10.91269566361,5.60524536212237
"ERR2851785Aligned.sortedByCoord.out.bam",2.39621365495291,-1.12770350440788
"ERR2851786Aligned.sortedByCoord.out.bam",12.0677435094757,1.18522350029315
"ERR2851787Aligned.sortedByCoord.out.bam",12.9771875226037,-0.952945065021921
"ERR2851788Aligned.sortedByCoord.out.bam",-6.87872177292115,-5.2784172860047
"ERR2851790Aligned.sortedByCoord.out.bam",-6.8843401652318,-5.27217194609724
"ERR2851791Aligned.sortedByCoord.out.bam",-20.233933506256,2.53517532493784
"ERR2851792Aligned.sortedByCoord.out.bam",3.07846369401851,0.793959652530332
"ERR2851793Aligned.sortedByCoord.out.bam",7.4568128637356,0.291666780199278
"ERR2851794Aligned.sortedByCoord.out.bam",11.7720057514284,-2.34706309827815
"ERR2851795Aligned.sortedByCoord.out.bam",-6.91489463045432,-5.28357993893502
"ERR2851796Aligned.sortedByCoord.out.bam",-23.5718608177118,1.13347983716061
"ERR2851797Aligned.sortedByCoord.out.bam",3.62482355226928,0.866321410150867
"ERR2851798Aligned.sortedByCoord.out.bam",1.41033098690208,-2.05403634641821
"ERR2851799Aligned.sortedByCoord.out.bam",1.40426766110506,12.6261935326719
"ERR2851800Aligned.sortedByCoord.out.bam",-14.5378351490309,1.08738907914364
"ERR2851801Aligned.sortedByCoord.out.bam",-23.145726762162,1.23439528758031
"ERR2851802Aligned.sortedByCoord.out.bam",-21.7890289537349,-2.1475876653225
"ERR2851803Aligned.sortedByCoord.out.bam",1.49446933783458,-0.630360388143338
"ERR2851804Aligned.sortedByCoord.out.bam",10.562592418297,-2.04483666059461
"ERR2851805Aligned.sortedByCoord.out.bam",0.683939064435097,14.0618478934058
"ERR2851806Aligned.sortedByCoord.out.bam",-14.4474356861713,1.28450050319732
"ERR2851809Aligned.sortedByCoord.out.bam",-21.8215168249615,-1.95897637668477
"ERR2851810Aligned.sortedByCoord.out.bam",2.20027728413138,-1.25419350735048
"ERR2851811Aligned.sortedByCoord.out.bam",2.23497142555332,-1.89528165129705
"ERR2851812Aligned.sortedByCoord.out.bam",-19.9043361022292,4.27577166181003
"ERR2851813Aligned.sortedByCoord.out.bam",-14.5820119071748,2.15621210084102
"ERR2851815Aligned.sortedByCoord.out.bam",-22.8466991435584,-2.54760079981565
"ERR2851816Aligned.sortedByCoord.out.bam",3.81635832864969,1.63496238969576
"ERR2851817Aligned.sortedByCoord.out.bam",-16.3712982819081,-1.51862457788794
"ERR2851818Aligned.sortedByCoord.out.bam",-16.7682076276578,-1.53187420343288
"ERR2851819Aligned.sortedByCoord.out.bam",-4.31155059963675,12.6446957605824
"ERR2851821Aligned.sortedByCoord.out.bam",-24.9931731218831,-2.33672542594853
"ERR2851822Aligned.sortedByCoord.out.bam",-21.9150899756517,-1.87864153364941
"ERR2851823Aligned.sortedByCoord.out.bam",3.17571475056123,1.59739542545852
"ERR2851824Aligned.sortedByCoord.out.bam",-15.3763954572977,0.0972157054991106
"ERR2851825Aligned.sortedByCoord.out.bam",-4.76351771464754,11.3875644739011
"ERR2851827Aligned.sortedByCoord.out.bam",-22.6356306815452,-2.83595887412151
"ERR2851828Aligned.sortedByCoord.out.bam",-22.7285104079253,0.929639334108222
"ERR2851829Aligned.sortedByCoord.out.bam",2.8670891397893,3.36860469734965
"ERR2851830Aligned.sortedByCoord.out.bam",-14.6273039768054,0.90105573923615
"ERR2851832Aligned.sortedByCoord.out.bam",-6.96512808652984,-5.29110200014553
"ERR2851833Aligned.sortedByCoord.out.bam",-21.9144082174573,-2.67182241293102
"ERR2851834Aligned.sortedByCoord.out.bam",-22.5674323876007,0.110544558790558
"ERR2851835Aligned.sortedByCoord.out.bam",12.7607588134336,-0.336286266702596
"ERR2851837Aligned.sortedByCoord.out.bam",-7.34511831256523,-5.36943816671594
"ERR2851838Aligned.sortedByCoord.out.bam",-20.2287343677811,2.63676598031811
"ERR2851839Aligned.sortedByCoord.out.bam",-22.6109908749225,-0.101544866515173
"ERR2851840Aligned.sortedByCoord.out.bam",13.7450495466056,-0.805157264412811
"ERR2851842Aligned.sortedByCoord.out.bam",-23.757896058329,1.03926800294225
"ERR2851843Aligned.sortedByCoord.out.bam",-7.03058630475741,-5.30901654165557
"ERR2851844Aligned.sortedByCoord.out.bam",-5.61848651493048,11.3584517763575
"ERR2851845Aligned.sortedByCoord.out.bam",-20.3059144626683,2.41902814575613
"ERR2851846Aligned.sortedByCoord.out.bam",-23.7075692683135,-0.56903692044087
"ERR2851847Aligned.sortedByCoord.out.bam",4.41720672983998,1.22213908669562
"ERR2851848Aligned.sortedByCoord.out.bam",12.4049496887463,-1.29932296224725
"ERR2851849Aligned.sortedByCoord.out.bam",-23.8459977852308,0.195953287240422
"ERR2851850Aligned.sortedByCoord.out.bam",-24.0876136955734,0.698282451916758
"ERR2851851Aligned.sortedByCoord.out.bam",-6.77933936620437,-5.23953099910637
"ERR2851852Aligned.sortedByCoord.out.bam",-15.0323336447938,0.812164641426638
"ERR2851853Aligned.sortedByCoord.out.bam",-21.5581716762779,-2.31773611395921
"ERR2851854Aligned.sortedByCoord.out.bam",-23.7871982467674,-1.09861564190432
"ERR2851855Aligned.sortedByCoord.out.bam",2.04063602740923,12.7509795512402
"ERR2851856Aligned.sortedByCoord.out.bam",13.8630760994227,0.0770104721856833
"ERR2851857Aligned.sortedByCoord.out.bam",-24.3021945841566,-0.11789769878202
"ERR2851859Aligned.sortedByCoord.out.bam",-6.85269918760217,-5.25899051402435
"ERR2851861Aligned.sortedByCoord.out.bam",-24.6585065582576,-2.63412469927975
"ERR2851862Aligned.sortedByCoord.out.bam",-22.5798661371939,-0.745243810705723
"ERR2851863Aligned.sortedByCoord.out.bam",-15.969008483208,-0.61235708902367
"ERR2851864Aligned.sortedByCoord.out.bam",-4.35765495097536,11.765365077515
"ERR2851866Aligned.sortedByCoord.out.bam",0.0137203978189052,4.79668901295508
"ERR2851867Aligned.sortedByCoord.out.bam",1.42984525492711,0.563672415258134
"ERR2851870Aligned.sortedByCoord.out.bam",-4.23209633394556,11.4844663025608
"ERR2851872Aligned.sortedByCoord.out.bam",-1.38908080844933,6.76471756830806
"ERR2851873Aligned.sortedByCoord.out.bam",13.6831627633822,0.417619849415014
"ERR2851876Aligned.sortedByCoord.out.bam",-18.6865827954326,1.71551325797203
"ERR2851878Aligned.sortedByCoord.out.bam",2.77401540333378,4.79333451538306
"ERR2851882Aligned.sortedByCoord.out.bam",-3.26633760689826,-2.28950666374582
"ERR2851883Aligned.sortedByCoord.out.bam",-13.8063915630846,4.49116614451633
"ERR2851885Aligned.sortedByCoord.out.bam",1.90281522249993,5.38269150490406
"ERR2851886Aligned.sortedByCoord.out.bam",-13.6614132891243,4.07865468324851
"ERR2851887Aligned.sortedByCoord.out.bam",-18.4238176395361,-2.3788285690555
"ERR2851889Aligned.sortedByCoord.out.bam",-19.3899831559795,-4.60829196055055
"ERR2851891Aligned.sortedByCoord.out.bam",-3.9882921088964,11.2318455944263
"ERR2851893Aligned.sortedByCoord.out.bam",14.0483744173386,-3.26787987609174
"ERR2851897Aligned.sortedByCoord.out.bam",-0.895279753274929,13.1956428293348
"ERR2851899Aligned.sortedByCoord.out.bam",-13.3020715243358,1.68190240827487
"ERR2851901Aligned.sortedByCoord.out.bam",-0.970686841617525,12.798571918173
"ERR2851903Aligned.sortedByCoord.out.bam",-18.6140764899215,1.65555095557592
"ERR2851906Aligned.sortedByCoord.out.bam",-20.9819509574514,-0.745952483365049
"ERR2851909Aligned.sortedByCoord.out.bam",12.5129964283524,-2.80049524121851
"ERR2851910Aligned.sortedByCoord.out.bam",0.203838630422805,15.5284118351963
"ERR2851911Aligned.sortedByCoord.out.bam",-21.2136276008687,-0.863266671263293
"SLX.12168.N706_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-3.82622260045035,-2.2341075362356
"SLX.12168.N706_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",12.5886012966226,-2.34717276642553
"SLX.12168.N706_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",14.4755657411033,-0.926699536949445
"SLX.12168.N704_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-13.893757949391,1.91760627820062
"SLX.12168.N705_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-4.32200429114186,11.5193840842283
"SLX.12168.N705_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",1.24734042135322,-1.34478445842535
"SLX.12168.N704_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-15.4394947570774,-0.275410057449627
"SLX.12168.N705_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-3.51127228459228,5.9846636395194
"SLX.12168.N703_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-13.2042863232971,1.8064499609709
"SLX.12168.N704_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-3.7580487474046,5.91425001469956
"SLX.12168.N703_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-13.9580624672548,5.40836827441187
"SLX.12168.N703_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-13.5156798698121,2.83831009709205
"SLX.10821.N706_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-4.00371677181274,4.92906241992243
"SLX.10821.N705_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-5.77515419525076,6.52678803143947
"SLX.10821.N703_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-23.326767855878,0.157566815541273
"SLX.12168.N702_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",3.61070259458721,5.00323190995513
"SLX.12168.N702_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-13.0085450410672,1.81485136840866
"SLX.10821.N702_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-4.00218705057335,5.56554584443144
"SLX.10821.N704_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-10.7666502535371,5.64739831165719
"SLX.10821.N705_N517.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-23.4506524494394,0.80127683135982
"SLX.10821.N704_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",2.38609076375769,5.19676567372304
"SLX.10821.N701_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-18.9297298866728,-4.53354681815215
"SLX.12168.N703_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-5.05366304176766,6.33511684558627
"SLX.10821.N706_N504.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-4.7553545356551,5.43182460731848
"SLX.10821.N706_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-13.8454343590748,5.19302353344454
"SLX.12168.N701_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-14.9846835829017,0.768550690202745
"SLX.10821.N703_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-11.7952759711613,4.57718958232851
"SLX.10821.N701_N504.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-3.18524024082292,3.82473587530712
"SLX.10821.N702_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-0.810115877409647,11.0703296466108
"SLX.12168.N701_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-2.70728441391828,5.02214827724198
"SLX.12168.N701_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-4.73898308511341,6.74505744571726
"SLX.10821.N705_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-3.83105700435758,6.14045302130577
"SLX.10821.N703_N504.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-3.8574214632901,-0.667086629626401
"SLX.12168.N702_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",-12.476110496549,1.99546229574182
"SLX.10821.N701_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-13.3448199766368,2.9702187776924
"SLX.10821.N704_N504.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-2.7212288151768,4.52914760485678
"SLX.10821.N705_N504.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-11.9121649526561,4.5435299303052
"SLX.10821.N702_N517.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-0.758761618488141,5.43856691327627
"SLX.10821.N706_N517.C854JANXX.s_7.rAligned.sortedByCoord.out.bam",-4.53995919741144,6.68755812204487
"SLX.12168.N701_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam",11.9723697311959,-0.171800950966688
"CME25A7812760Aligned.sortedByCoord.out.bam.1",-3.30144785632039,4.82675617676886
"CME25A7812757Aligned.sortedByCoord.out.bam.1",-3.48585572998542,2.412347886643
"CME25A7812759Aligned.sortedByCoord.out.bam.1",-2.32022168486476,5.78978596116049
"CME25A7812758Aligned.sortedByCoord.out.bam.1",-3.55383454720244,6.06137604599259
"CME25A7812761Aligned.sortedByCoord.out.bam.1",-3.66010853069857,6.06567797182812
"CME25A7812756Aligned.sortedByCoord.out.bam.1",-3.71367290948311,-1.35173156403212
"CME25A7812749Aligned.sortedByCoord.out.bam.1",-2.61563828649876,4.41805910206253
"CME25A7812754Aligned.sortedByCoord.out.bam.1",-2.77912082204937,4.22494728135425
"CME25A7812745Aligned.sortedByCoord.out.bam.1",-3.4047874898676,-1.09926596337296
"CME25A7812755Aligned.sortedByCoord.out.bam.1",-3.0141308824529,3.32478280902469
