"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"C21orf91",2.25182001000239e-05,1.01523017659136,0.795,0.577,0.727855781833072,"9","C21orf91"
"IGFBP6",2.43497089247928e-05,0.431679250749412,0.432,0.216,0.787055641576077,"9","IGFBP6"
"SDC41",2.62361638100457e-05,0.822742360923678,0.955,0.929,0.848031522832109,"9","SDC4"
"TMEM982",2.77732432617015e-05,0.602399906360643,0.795,0.632,0.897714541947979,"9","TMEM98"
"MAPK91",2.80061321451443e-05,0.658277966220611,0.864,0.702,0.905242209327498,"9","MAPK9"
"PEMT2",2.98146896482906e-05,0.877953990226258,0.886,0.652,0.963700213501696,"9","PEMT"
"TMEM167B1",3.13725680092659e-05,0.272296485589487,0.5,0.768,1,"9","TMEM167B"
"SLC7A72",3.52540479429678e-05,0.669659659757464,0.818,0.663,1,"9","SLC7A7"
"BEX52",3.55028555496054e-05,0.663039780294471,0.773,0.488,1,"9","BEX5"
"VIM1",3.64615962012268e-05,0.397011215129925,0.977,0.829,1,"9","VIM"
"MSANTD3-TMEFF11",3.65814349873367e-05,0.627420819822076,0.75,0.51,1,"9","MSANTD3-TMEFF1"
"CKAP42",3.66008740165459e-05,0.611404728212255,0.886,0.802,1,"9","CKAP4"
"ARHGEF161",3.6825525434884e-05,0.843245304063678,0.795,0.702,1,"9","ARHGEF16"
"COL26A11",3.76638330950988e-05,0.476400030789642,0.864,0.623,1,"9","COL26A1"
"RNF125",4.37290729023841e-05,0.535792316605036,0.591,0.365,1,"9","RNF125"
"ITGA52",4.46793055236367e-05,0.522554937118747,0.864,0.68,1,"9","ITGA5"
"VEGFA3",4.55956032112751e-05,0.531811225573751,0.818,0.581,1,"9","VEGFA"
"CPQ",4.89429184999147e-05,0.440596680111839,0.659,0.382,1,"9","CPQ"
"LGI21",4.96046900543283e-05,0.262173327774259,0.523,0.242,1,"9","LGI2"
"CDC37L1",4.9796699096694e-05,0.27633565862912,0.432,0.687,1,"9","CDC37L1"
"LIPH1",5.05716365611728e-05,0.779484448955027,0.636,0.398,1,"9","LIPH"
"MTF21",5.08179496505863e-05,0.450978907803277,0.864,0.823,1,"9","MTF2"
"SYNPO",5.10397910147423e-05,0.347263473702918,0.5,0.273,1,"9","SYNPO"
"DSG23",5.20534598786521e-05,0.308439868501776,1,0.954,1,"9","DSG2"
"ENSCJAG00000016017",5.44695212178528e-05,2.13464044130341,0.614,0.363,1,"9","ENSCJAG00000016017"
"C7orf31",5.45939693265741e-05,0.410675710273648,0.5,0.246,1,"9","C7orf31"
"ENSCJAG000000252951",5.76797312664442e-05,0.424327189021172,0.886,0.704,1,"9","ENSCJAG00000025295"
"PPIB2",6.95163586633148e-05,0.426005544823186,0.977,0.984,1,"9","PPIB"
"ENSCJAG000000352761",7.26527931196884e-05,0.549713847252634,0.75,0.618,1,"9","ENSCJAG00000035276"
"PRKAR2A1",7.89258936134388e-05,0.300319913191024,0.636,0.835,1,"9","PRKAR2A"
"ARL4D1",9.34437657134584e-05,0.856435757346598,0.955,0.854,1,"9","ARL4D"
"NSG1",0.000100222663316155,0.607686528197078,0.705,0.478,1,"9","NSG1"
"TM7SF2",0.000102090025054402,0.787018644806496,0.591,0.394,1,"9","TM7SF2"
"FLRT21",0.000108687373798978,0.621778609292502,0.682,0.455,1,"9","FLRT2"
"SCN3B",0.000111508209790157,0.538605547367307,0.341,0.141,1,"9","SCN3B"
"PTPRG2",0.000117698215745837,0.460560332785729,0.773,0.591,1,"9","PTPRG"
"SERPINH14",0.000121008783673024,0.360438563029463,1,0.921,1,"9","SERPINH1"
"VAT11",0.000141185606680999,0.498171537758045,1,0.951,1,"9","VAT1"
"STT3B2",0.000143456254043163,0.620490814727792,1,0.971,1,"9","STT3B"
"CFAP201",0.00015440502919657,0.709837460332472,1,0.892,1,"9","CFAP20"
"ST6GALNAC3",0.000155466811265863,0.524344255967763,0.591,0.338,1,"9","ST6GALNAC3"
"FASN3",0.000162917498577918,0.644901725770429,0.955,0.964,1,"9","FASN"
"SESN2",0.000165071344985329,0.729658180975496,0.795,0.693,1,"9","SESN2"
"ENTPD8",0.000165836322739714,0.717459922883601,0.568,0.45,1,"9","ENTPD8"
"RPS271",0.000168441971476006,0.357998557794575,1,1,1,"9","RPS27"
"TULP4",0.000174429955596615,0.596833816222904,0.795,0.721,1,"9","TULP4"
"FGFR32",0.000174712994832293,0.534540344314023,0.932,0.848,1,"9","FGFR3"
"SDC21",0.000178245263559595,0.324152409016565,0.614,0.387,1,"9","SDC2"
"RAMP2",0.000184579535772549,0.935208973550164,0.682,0.524,1,"9","RAMP2"
"SEMA6C",0.000191868433941851,0.540706147419959,0.773,0.527,1,"9","SEMA6C"
"CDKN1B2",0.000193889715291646,0.692572958795009,0.818,0.696,1,"9","CDKN1B"
"LAMA41",0.000198482691897943,1.21651092109114,0.705,0.642,1,"9","LAMA4"
"RSPO32",0.00020118564623537,0.818917975438803,0.841,0.662,1,"9","RSPO3"
"DTX21",0.000207963641163497,1.00107654293199,0.795,0.703,1,"9","DTX2"
"ID32",0.000216460547967272,0.525457548521917,0.909,0.754,1,"9","ID3"
"ADAM102",0.000216553604974175,0.560250449168941,1,0.965,1,"9","ADAM10"
"SMAD61",0.000217262846291696,0.538269686694372,0.659,0.484,1,"9","SMAD6"
"DCAF51",0.000224395080077292,0.684620939403871,0.841,0.626,1,"9","DCAF5"
"RBM24",0.000230328685165565,0.479673469244108,0.545,0.325,1,"9","RBM24"
"GAS6",0.000234493368290894,0.328890898457193,0.636,0.431,1,"9","GAS6"
"PKP2",0.000249108108561107,0.48949223153786,0.864,0.839,1,"9","PKP2"
"ANKH1",0.000264642183553847,0.831427286102687,0.795,0.713,1,"9","ANKH"
"SPRY21",0.000265290687247945,0.289721177292383,0.841,0.511,1,"9","SPRY2"
"ODAM",0.000268473558975185,0.997881329877319,0.364,0.172,1,"9","ODAM"
"MANF1",0.000276436180333759,0.489408031630612,0.932,0.943,1,"9","MANF"
"GALNT2",0.000283888719740096,0.689249398967561,0.773,0.704,1,"9","GALNT2"
"CHP1",0.00029479182164945,0.622629851057359,0.955,0.92,1,"9","CHP1"
"ENSCJAG000000311291",0.000296210216594962,0.316226576388751,0.795,0.711,1,"9","ENSCJAG00000031129"
"RAB6B2",0.000301227344125758,0.393972604571136,0.727,0.456,1,"9","RAB6B"
"STK261",0.000330312737106931,0.442733890601917,0.795,0.594,1,"9","STK26"
"EXD2",0.000334947349807984,0.46353696801719,0.705,0.453,1,"9","EXD2"
"ARHGAP24",0.000335178623656517,0.491630094965155,0.477,0.266,1,"9","ARHGAP24"
"BICD2",0.000342005757071031,0.412609300853419,0.455,0.718,1,"9","BICD2"
"NEO12",0.000345568283129237,0.347110062238093,0.773,0.618,1,"9","NEO1"
"LRP12",0.000346442773250044,0.588908516318994,0.614,0.441,1,"9","LRP12"
"SLCO2B11",0.000360617030215176,0.839910848572542,0.591,0.392,1,"9","SLCO2B1"
"HSPA13",0.000362308496415366,0.392998335908122,0.455,0.742,1,"9","HSPA13"
"CCDC1522",0.000378989757344194,1.24551309588481,0.75,0.697,1,"9","CCDC152"
"CDC14B2",0.000380636594304181,0.424677964040633,0.886,0.749,1,"9","CDC14B"
"DCLK11",0.000387302041949671,0.321502394287475,0.523,0.267,1,"9","DCLK1"
"ENSCJAG00000033199",0.000396192101414885,0.394929227771627,0.591,0.411,1,"9","ENSCJAG00000033199"
"HHEX",0.00039679027953131,0.58152894809022,0.477,0.271,1,"9","HHEX"
"TMTC4",0.000396935644957738,0.913513204077903,0.864,0.748,1,"9","TMTC4"
"KLF63",0.00039907981710469,0.470168689644832,0.955,0.901,1,"9","KLF6"
"SLC25A292",0.000400525939772668,0.885836887329341,0.886,0.83,1,"9","SLC25A29"
"GDF33",0.000411396102816175,0.319351779763598,0.909,0.686,1,"9","GDF3"
"CHKA2",0.000428679768176574,0.764910774219856,0.841,0.661,1,"9","CHKA"
"LRP5",0.000444563611276102,0.395357638598521,0.75,0.577,1,"9","LRP5"
"TMEM21",0.000453932814267406,0.699543372330283,0.909,0.845,1,"9","TMEM2"
"CMTM31",0.00045693041326308,0.453288752185847,0.864,0.823,1,"9","CMTM3"
"NETO21",0.000473214585385587,0.853904054520464,0.705,0.597,1,"9","NETO2"
"SEMA6D1",0.000487060202361728,0.320154167486369,0.955,0.754,1,"9","SEMA6D"
"ZCCHC9",0.000498681206249765,0.305108202273813,0.432,0.709,1,"9","ZCCHC9"
"APLP22",0.000499800364233386,0.354975204462373,0.977,0.978,1,"9","APLP2"
"WNK21",0.000516681423185569,0.467821145630477,0.659,0.519,1,"9","WNK2"
"AMN",0.000516907988032592,0.299368051683971,0.341,0.17,1,"9","AMN"
"S100B",0.000519550693716155,0.328089756108261,0.409,0.212,1,"9","S100B"
"ILDR2",0.000528460331840265,0.423413328062455,0.455,0.272,1,"9","ILDR2"
"AMIGO21",0.000552254630558985,0.451263582921744,0.909,0.681,1,"9","AMIGO2"
"DAG1",0.000563027644786717,0.373988862722313,0.932,0.929,1,"9","DAG1"
"DKK12",0.000588777168552355,0.672132524547311,0.795,0.514,1,"9","DKK1"
"TSPAN31",0.000590220234374673,0.660426982125806,0.932,0.827,1,"9","TSPAN3"
"ARID3A2",0.000601421175333615,0.272952998289399,0.932,0.758,1,"9","ARID3A"
"STEAP3",0.000601787873708723,0.310077113025287,0.364,0.18,1,"9","STEAP3"
"MARCKS3",0.000610723573590323,0.503055755370217,0.864,0.771,1,"9","MARCKS"
"CLSTN12",0.000613486051826896,0.616650292331283,0.909,0.935,1,"9","CLSTN1"
"RASSF1",0.000616807455044637,0.273656144595637,0.568,0.797,1,"9","RASSF1"
"ENSCJAG000000197882",0.000628825918063006,0.392615868070843,0.886,0.772,1,"9","ENSCJAG00000019788"
"EFNB1",0.000644532243901692,0.276692284181797,0.568,0.358,1,"9","EFNB1"
"HSP90B12",0.000648412909750219,0.329922402692155,1,0.996,1,"9","HSP90B1"
"COG32",0.000659857166945577,0.463189145075189,0.682,0.807,1,"9","COG3"
"CYB5A3",0.000684386529017883,0.490196155574745,0.932,0.898,1,"9","CYB5A"
"SLC38A8",0.000693282982433258,0.281233035848798,0.455,0.252,1,"9","SLC38A8"
"NOTCH22",0.000733331778876964,0.344012468529644,0.886,0.739,1,"9","NOTCH2"
"MYO102",0.000784263669800817,0.723604019528942,0.932,0.824,1,"9","MYO10"
"PTPRF2",0.000808033688524336,0.35674571253781,1,0.938,1,"9","PTPRF"
"CCBE1",0.000875199003399835,0.535243324180494,0.568,0.375,1,"9","CCBE1"
"ENSCJAG00000006528",0.00088804803592252,0.357892751343493,0.182,0.486,1,"9","ENSCJAG00000006528"
"PCYOX11",0.000894092051463056,0.391427698614903,0.818,0.691,1,"9","PCYOX1"
"PDE5A1",0.000916229775841335,0.436099217346749,0.795,0.561,1,"9","PDE5A"
"CLRN1",0.000920053471072971,0.370186300213908,0.273,0.121,1,"9","CLRN1"
"GSTP13",0.00102455352639452,0.351138541333504,0.977,0.899,1,"9","GSTP1"
"MGAT4B",0.00104538358190572,0.615277818957752,0.705,0.612,1,"9","MGAT4B"
"H2AFY2",0.00104546499247996,0.250773840202474,0.545,0.337,1,"9","H2AFY2"
"SLC39A82",0.00104851143699196,0.407987850953467,0.75,0.572,1,"9","SLC39A8"
"TCEAL8",0.00106517791998363,0.381955467807733,0.705,0.701,1,"9","TCEAL8"
"WDR36",0.0010671426019891,0.365521070600249,0.523,0.778,1,"9","WDR36"
"CALR2",0.00109305508814144,0.301587927924465,1,0.991,1,"9","CALR"
"ENSCJAG000000184742",0.00109979431309273,0.614374851645039,0.909,0.823,1,"9","ENSCJAG00000018474"
"TSPAN12",0.00111721980203704,0.355085391649918,0.659,0.416,1,"9","TSPAN12"
"YAP14",0.00120497280864988,0.395620530393949,1,0.916,1,"9","YAP1"
"DIO1",0.00120545349748229,0.537321451597379,0.318,0.158,1,"9","DIO1"
"ATL2",0.00126027194410835,0.259566403004382,0.75,0.853,1,"9","ATL2"
"PAFAH1B3",0.00132983141400641,0.298218741567275,0.5,0.731,1,"9","PAFAH1B3"
"B4GALT12",0.00136501646733922,0.49233601279402,0.909,0.895,1,"9","B4GALT1"
"ENSCJAG000000217501",0.0013689319047685,0.294775912556588,0.977,0.889,1,"9","ENSCJAG00000021750"
"PDIA51",0.00142743730181336,0.416690675589281,0.727,0.607,1,"9","PDIA5"
"CTTN1",0.0014288651856011,0.409820918682823,1,0.978,1,"9","CTTN"
"BCAP29",0.001454425987035,0.25816212433873,0.409,0.703,1,"9","BCAP29"
"PNKP",0.00150215561976858,0.307340129674175,0.614,0.838,1,"9","PNKP"
"FNBP1L1",0.00151115859073532,0.756505052925788,0.909,0.812,1,"9","FNBP1L"
"UNC13B1",0.00154003740910831,0.624386137050549,0.841,0.804,1,"9","UNC13B"
"DRG2",0.00159709073440982,0.257484107243156,0.614,0.819,1,"9","DRG2"
"SLC20A12",0.0016041178260323,0.348151252149913,0.909,0.893,1,"9","SLC20A1"
"RALGPS2",0.00168472520768093,0.580900138296046,0.795,0.736,1,"9","RALGPS2"
"CLCN2",0.00175157310848176,0.340007741600541,0.568,0.373,1,"9","CLCN2"
"TOP3B",0.00177509433455048,0.275114051814764,0.318,0.621,1,"9","TOP3B"
"TBCA2",0.00178278140116793,0.504955222478703,1,0.918,1,"9","TBCA"
"RSRP14",0.0017833833502678,0.439227283492424,1,0.981,1,"9","RSRP1"
"MAN1A12",0.00178423123723541,0.52770358868946,0.727,0.549,1,"9","MAN1A1"
"SLC13A41",0.0018588809504335,0.2683337303545,0.568,0.349,1,"9","SLC13A4"
"EPCAM3",0.001861733048796,0.420916197056138,1,0.981,1,"9","EPCAM"
"DYNLL11",0.00207592394947197,0.441721788294908,0.955,0.975,1,"9","DYNLL1"
"LIN28B2",0.002185838242194,0.477507039812327,0.977,0.776,1,"9","LIN28B"
"INTS11",0.00222848934568786,0.256311352589749,0.773,0.873,1,"9","INTS11"
"ENSCJAG000000375072",0.00234151805998726,0.599212668585487,0.727,0.632,1,"9","ENSCJAG00000037507"
"APH1A1",0.00234302359353512,0.640729039809819,0.864,0.884,1,"9","APH1A"
"NID12",0.00237414380597588,0.344096289859833,0.886,0.737,1,"9","NID1"
"TRIT1",0.00237417137624122,0.305417332474606,0.409,0.677,1,"9","TRIT1"
"SLC28A21",0.00237854844496181,0.584510807902757,0.5,0.322,1,"9","SLC28A2"
"STX71",0.00239371635948588,0.386706309639834,0.795,0.739,1,"9","STX7"
"ZFP11",0.00246410361064625,0.269929083090482,0.341,0.564,1,"9","ZFP1"
"DNAJA12",0.00255266896249536,0.402669105776348,1,0.994,1,"9","DNAJA1"
"TMED91",0.00258423290608306,0.433441056862915,0.977,0.934,1,"9","TMED9"
"DNAJC22",0.0026362294891786,0.341988114058975,0.295,0.14,1,"9","DNAJC22"
"ENSCJAG00000027380",0.00266519557031315,0.261345786597327,0.273,0.123,1,"9","ENSCJAG00000027380"
"LRIG12",0.00269399547280899,0.82509251163729,0.727,0.615,1,"9","LRIG1"
"TBC1D92",0.00269563423904075,0.298792487231288,0.682,0.478,1,"9","TBC1D9"
"CD276",0.00271284594326709,0.452868278159866,0.864,0.681,1,"9","CD276"
"ENSCJAG000000095643",0.00277445347167923,0.26135964752735,1,0.999,1,"9","ENSCJAG00000009564"
"STK24",0.00278419844303896,0.478919368280688,0.909,0.9,1,"9","STK24"
"IGF2R3",0.00280722286350233,0.594463699838469,0.932,0.892,1,"9","IGF2R"
"SFXN3",0.0028289631048881,0.393819998665239,0.568,0.411,1,"9","SFXN3"
"NCKAP13",0.00288593529148707,0.697869276158544,0.932,0.941,1,"9","NCKAP1"
"KRIT1",0.00300824969232572,0.289787971673493,0.568,0.783,1,"9","KRIT1"
"FBXW9",0.00322076720506615,0.368514185119442,0.455,0.688,1,"9","FBXW9"
"CDKN1C2",0.00322101446927349,0.678180750034084,0.659,0.521,1,"9","CDKN1C"
"GYG12",0.00328020623299569,0.280758782492459,0.477,0.712,1,"9","GYG1"
"FAM234A1",0.00330263075934999,0.546198122853511,0.909,0.885,1,"9","FAM234A"
"IVNS1ABP2",0.00331736667605846,0.571967478768882,0.955,0.955,1,"9","IVNS1ABP"
"PRPF392",0.00332688247930377,0.254332975677891,0.727,0.85,1,"9","PRPF39"
"MTMR6",0.00333646156419974,0.325335118629578,0.659,0.82,1,"9","MTMR6"
"PTGR12",0.00336400071987624,0.399670322539518,0.682,0.53,1,"9","PTGR1"
"ENPEP1",0.00342009213028058,0.430890192034469,0.545,0.38,1,"9","ENPEP"
"SUSD6",0.00343564012188166,0.733980439961476,0.727,0.657,1,"9","SUSD6"
"PTK61",0.00344203813119818,0.523312238318483,0.341,0.177,1,"9","PTK6"
"SLC38A23",0.00344592975838451,0.26954383738834,0.977,0.935,1,"9","SLC38A2"
"ADAMTS20",0.00347492032283565,0.499304407372091,0.523,0.328,1,"9","ADAMTS20"
"LMAN21",0.00349113084990713,0.409200711686839,0.977,0.958,1,"9","LMAN2"
"LRP61",0.00356061983896087,0.602766985609929,0.818,0.697,1,"9","LRP6"
"BRF2",0.00365384480387846,0.255129502532404,0.182,0.416,1,"9","BRF2"
"GATM1",0.00372815910318704,0.295400890955734,0.5,0.334,1,"9","GATM"
"RSRC2",0.00374199268221903,0.259189922603051,0.818,0.91,1,"9","RSRC2"
"ARVCF",0.00374822315058792,0.374872540187597,0.75,0.595,1,"9","ARVCF"
"EGFLAM1",0.00390725588730542,0.522862258857332,0.705,0.505,1,"9","EGFLAM"
"SERPING11",0.00398216393015023,0.499085529190998,0.773,0.611,1,"9","SERPING1"
"ENSCJAG000000190241",0.00403087315651268,0.357385140479721,0.977,0.983,1,"9","ENSCJAG00000019024"
"ZMIZ11",0.00417724787655458,0.473512580901066,0.955,0.898,1,"9","ZMIZ1"
"PLAGL11",0.00419647559522154,0.491876853973463,0.659,0.474,1,"9","PLAGL1"
"ENSCJAG000000169962",0.00429242749079736,0.390114904456459,0.955,0.766,1,"9","ENSCJAG00000016996"
"KLF9",0.00430135371010056,0.267540438380764,0.227,0.436,1,"9","KLF9"
"TMEM65",0.00430395914476886,0.439643491137502,0.75,0.602,1,"9","TMEM65"
"38231",0.00440378236965373,0.317642278083715,0.136,0.347,1,"9","38231"
"MCU1",0.0044522353054975,0.329319452726867,0.568,0.774,1,"9","MCU"
"ARHGAP42",0.00452750081036179,0.429999780449457,0.727,0.687,1,"9","ARHGAP42"
"PBXIP1",0.00455204294386783,0.510612706778645,0.591,0.597,1,"9","PBXIP1"
"GABBR12",0.00465131196480985,0.290888913276314,0.727,0.527,1,"9","GABBR1"
"FAM189A2",0.00473798257512787,0.321844702051312,0.591,0.451,1,"9","FAM189A2"
"RNF1391",0.00476700029985723,0.250687261744756,0.636,0.798,1,"9","RNF139"
"ADI12",0.00493996243427921,0.537023043373151,0.909,0.827,1,"9","ADI1"
"TERF2IP",0.00498068046357548,0.750400575337712,0.75,0.688,1,"9","TERF2IP"
"NT5E",0.00514915730659227,0.365871364664771,0.523,0.344,1,"9","NT5E"
"PLEKHG2",0.00517947813772962,0.367894903097201,0.727,0.62,1,"9","PLEKHG2"
"PLPBP",0.00523451900713727,0.260113571790298,0.75,0.8,1,"9","PLPBP"
"PRAG1",0.0052780939176646,0.250058601573574,0.614,0.433,1,"9","PRAG1"
"FAM120B",0.0053065417326746,0.323441241010521,0.705,0.849,1,"9","FAM120B"
"SETD4",0.00543641775479386,0.285201112027744,0.477,0.729,1,"9","SETD4"
"ASCC31",0.00548489791767712,0.478054194451378,0.523,0.748,1,"9","ASCC3"
"ZER1",0.00553269008226317,0.519602720628233,0.227,0.473,1,"9","ZER1"
"C6orf622",0.00566170194486044,0.345131125289981,0.955,0.98,1,"9","C6orf62"
"MSMO12",0.00567147537846738,0.417698135765675,0.955,0.918,1,"9","MSMO1"
"NUDT42",0.0057904037819458,0.503077702788145,0.932,0.924,1,"9","NUDT4"
"MMD",0.00583643025386648,0.354759451147384,0.636,0.464,1,"9","MMD"
"RAI11",0.00594233626087448,0.631641888345243,0.636,0.484,1,"9","RAI1"
"SULF11",0.00603786552713,0.421659667238498,0.5,0.36,1,"9","SULF1"
"CMTM4",0.00607191620701057,0.488195427158982,0.682,0.594,1,"9","CMTM4"
"MYO1C1",0.00610373692725988,0.662203636649792,1,0.953,1,"9","MYO1C"
"NPEPPS",0.00618004329057094,0.494743024122332,0.886,0.874,1,"9","NPEPPS"
"SH3GLB1",0.00627886963666618,0.684573043602564,0.886,0.895,1,"9","SH3GLB1"
"NIPAL2",0.00647711561985354,0.468413326481183,0.614,0.488,1,"9","NIPAL2"
"RAVER2",0.00649255696598845,0.856097207507314,0.568,0.388,1,"9","RAVER2"
"STK41",0.00652971652631275,0.286673462906755,0.455,0.665,1,"9","STK4"
"DCP21",0.00665306904813751,0.340109097145439,0.636,0.797,1,"9","DCP2"
"ENSCJAG000000110641",0.00667330676790333,0.478629317976311,0.886,0.908,1,"9","ENSCJAG00000011064"
"SLC15A41",0.0067344907575682,0.606221738148951,0.909,0.787,1,"9","SLC15A4"
"ENSCJAG00000037652",0.00692804093382998,0.683372723490602,0.795,0.742,1,"9","ENSCJAG00000037652"
"FKBP9",0.00717024198763562,0.327391229994659,0.705,0.595,1,"9","FKBP9"
"UBE2H1",0.00717800122737107,0.260358256320138,0.955,0.892,1,"9","UBE2H"
"RRAGC1",0.00720875131008793,0.612393370329955,0.932,0.877,1,"9","RRAGC"
"KLC4",0.00731477682252512,0.575851392289596,0.705,0.575,1,"9","KLC4"
"SIPA1L22",0.00732518088702624,0.489763477228096,0.864,0.661,1,"9","SIPA1L2"
"STEAP12",0.00740751192991839,0.344664046911826,0.886,0.762,1,"9","STEAP1"
"MAGED4B2",0.00760271536885329,0.304540708334688,0.727,0.431,1,"9","MAGED4B"
"CRYZ2",0.00824019601002304,0.604805391661406,0.841,0.666,1,"9","CRYZ"
"ERRFI11",0.00827924290324524,0.644686287583262,0.841,0.804,1,"9","ERRFI1"
"DSC2",0.00828511959369341,0.505111229691718,0.705,0.677,1,"9","DSC2"
"SFT2D21",0.00829220880475225,0.371353166369103,0.773,0.622,1,"9","SFT2D2"
"ARRB11",0.00843315316113501,0.322136716921632,0.682,0.519,1,"9","ARRB1"
"ZBTB401",0.00853335973242436,0.294921021656916,0.591,0.773,1,"9","ZBTB40"
"RAB11FIP3",0.00868834367391987,0.392517240778154,0.705,0.693,1,"9","RAB11FIP3"
"ACVR11",0.00871555663680342,0.468571954484724,0.886,0.799,1,"9","ACVR1"
"GPC1",0.00890696648977943,0.485033471205586,0.795,0.756,1,"9","GPC1"
"TRIM712",0.00906432044987445,0.490628521030001,0.932,0.768,1,"9","TRIM71"
"ENSCJAG000000161132",0.00914901897639577,0.278455254365132,1,0.999,1,"9","ENSCJAG00000016113"
"IQCJ-SCHIP1",0.00916594421749762,0.505775968886485,0.568,0.488,1,"9","IQCJ-SCHIP1"
"SH3YL12",0.00950905034120459,0.282869657073347,0.659,0.505,1,"9","SH3YL1"
"CERS61",0.00966720405319464,0.42388094425306,0.636,0.471,1,"9","CERS6"
"PCBD11",0.00989964152061517,0.369182828571428,0.977,0.953,1,"9","PCBD1"
"TRAM11",0.00999311615991808,0.38058963949272,1,0.965,1,"9","TRAM1"
"ENSCJAG00000013925",1.90141472471915e-38,0.280504372180715,0.463,0.027,6.14594281470971e-34,"10","ENSCJAG00000013925"
"B4GALNT1",4.33432438258254e-37,0.382969218794921,0.829,0.135,1.40098367018215e-32,"10","B4GALNT1"
"FGF4",7.97365797746925e-36,0.308083642720908,0.902,0.163,2.57732546805738e-31,"10","FGF4"
"HPDL",3.13614050147228e-35,0.317433272660778,0.927,0.175,1.01369469429088e-30,"10","HPDL"
"ENSCJAG00000004479",3.83161450910545e-35,0.340462541680961,1,0.222,1.23849275777815e-30,"10","ENSCJAG00000004479"
"TDRD101",1.65187154209707e-32,0.551606203612005,1,0.289,5.33934438552036e-28,"10","TDRD10"
"PDE1B",2.93296500860946e-31,0.501220100340868,0.951,0.262,9.48022279732836e-27,"10","PDE1B"
"SOX15",3.26467310007054e-31,0.37102433749516,0.976,0.27,1.0552402861358e-26,"10","SOX15"
"HVCN1",5.79865169300163e-31,0.772074991305273,0.976,0.298,1.87429818672892e-26,"10","HVCN1"
"KLF171",7.85058688160744e-29,1.26549136223163,0.976,0.34,2.53754519774197e-24,"10","KLF17"
"ENSCJAG000000047661",3.87811015038962e-28,0.839939632909793,1,0.437,1.25352154391044e-23,"10","ENSCJAG00000004766"
"TRIM75P1",4.00924285295435e-28,0.421545572751745,0.976,0.278,1.29590756736043e-23,"10","TRIM75P"
"DAPP1",4.83128381087979e-28,0.602146227769342,0.951,0.268,1.56161586619067e-23,"10","DAPP1"
"AC092143.11",7.16880468970573e-28,0.894676814787528,1,0.45,2.31717273985358e-23,"10","AC092143.1"
"NR5A2",7.60477208353062e-27,0.583091089277071,0.951,0.317,2.4580904805596e-22,"10","NR5A2"
"ANPEP1",9.17126285498246e-27,1.73919124720719,1,0.575,2.96442729261598e-22,"10","ANPEP"
"ENSCJAG00000021728",4.14373917038922e-26,0.431414731888532,1,0.634,1.33938081204491e-21,"10","ENSCJAG00000021728"
