,V1,V2,V3,V4
SLX.20305.i715_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_I,CS6,EmDisc_CS6,1
SLX.20305.i714_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AR,CS6,ExMes_CS6,1
SLX.20305.i714_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AK,CS6,VE_CS6,1
SLX.20305.i714_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_H,CS6,EmDisc_CS6,1
SLX.20305.i714_i506.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BI,CS6,ExMes_CS6,1
SLX.20305.i714_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_T,CS6,Am_CS6,1
SLX.20305.i712_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_G,CS6,EmDisc_CS6,1
SLX.20305.i712_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AQ,CS6,ExMes_CS6,1
SLX.20305.i712_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_S,CS6,ExMes_CS6,1
SLX.20305.i712_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AJ,CS6,VE_CS6,1
SLX.20305.i711_i510.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AD,CS6,SYS_CS6,1
SLX.20305.i711_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_R,CS6,ExMes_CS6,1
SLX.20305.i711_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AP,CS6,EmDisc_CS6_VE,1
SLX.20305.i711_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_F,CS6,EmDisc_CS6,1
SLX.20305.i711_i506.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BG,CS6,ExMes_CS6,1
SLX.20305.i710_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AO,CS6,SYS_CS6,1
SLX.20305.i710_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_E,CS6,EmDisc_CS6,1
SLX.20305.i710_i506.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BF,CS6,SYS_CS6_ExMes,1
SLX.20305.i710_i505.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AT,CS6,SYS_CS6,1
SLX.20305.i707_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AN,CS6,ExMes_CS6_SYS,1
SLX.20305.i710_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AH,CS6,VE_CS6,1
SLX.20305.i707_i506.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BE,CS6,SYS_CS6,1
SLX.20305.i707_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_P,CS6,ExMes_CS6_Am,1
SLX.20305.i707_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_D,CS6,PGC_CS6,1
SLX.20305.i707_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AG,CS6,VE_CS6,1
SLX.20305.i706_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AM,CS6,ExMes_CS6_SYS,1
SLX.20305.i706_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_O,CS6,EmDisc_CS6_Am,1
SLX.20305.i706_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_C,CS6,Stalk_CS6,1
SLX.20305.i706_i505.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AR,CS6,SYS_CS6,1
SLX.20305.i706_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AF,CS6,VE_CS6,1
SLX.20305.i705_i510.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_Z,CS6,EmDisc_CS6_VE,1
SLX.20305.i705_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AL,CS6,ExMes_CS6_SYS,1
SLX.20305.i705_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_B,CS6,Tb_CS6,1
SLX.20305.i704_i511.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_AK,CS6,ExMes_CS6_SYS_Tb,1
SLX.20305.i705_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_N,CS6,ExMes_CS6,1
SLX.20305.i705_i502.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15B_198_AB,CS5,EmDisc_CS5,1
SLX.20305.i705_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AE,CS6,VE_CS6,1
SLX.20305.i704_i510.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_Y,CS6,VE_CS6,1
SLX.20305.i704_i506.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BB,CS6,ExMes_CS6,1
SLX.20305.i704_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_A,CS6,Tb_CS6,1
SLX.20305.i704_i505.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AP,CS6,ExMes_CS6,1
SLX.20305.i704_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AD,CS6,EmDisc_CS6_ExMes,1
SLX.20305.i704_i502.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15B_198_AA,CS5,EmDisc_CS5,1
SLX.20305.i703_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_L,CS6,EmDisc_CS6,1
SLX.20305.i703_i505.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AO,CS6,ExMes_CS6,1
SLX.20305.i703_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AC,CS6,Am_CS6,1
SLX.20305.i702_i510.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_W,CS6,Am_CS6,1
SLX.20305.i703_i502.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15B_198_Z,CS5,EmDisc_CS5_VE,1
SLX.20305.i702_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_K,CS6,EmDisc_CS6,1
SLX.20305.i702_i507.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_BL,CS6,ExMes_CS6,1
SLX.20305.i701_i510.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_V,CS6,ExMes_CS6_Am,1
SLX.20305.i702_i503.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AB,CS6,EmDisc_CS6,1
SLX.20305.i702_i502.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15B_198_Y,CS5,EmDisc_CS5_VE,1
SLX.20305.i701_i508.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_208_J,CS6,EmDisc_CS6,1
SLX.20305.i701_i502.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15B_198_X,CS5,EmDisc_CS5,1
SLX.20305.i701_i505.H3FMGDRXY.s_1.rAligned.sortedByCoord.out.bam,E15C1_206_AM,CS6,VE_CS6,1
SLX.20329.i715_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_X,CS6,EmDisc_CS6_VE,1
SLX.20329.i715_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BN,CS7,EmDisc_CS7,1
SLX.20329.i715_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AP,CS7,EmDisc_CS7,1
SLX.20329.i715_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AD,CS7,VE_CS7,1
SLX.20329.i714_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_W,CS6,EmDisc_CS6,1
SLX.20329.i714_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_K,CS6,VE_CS6,1
SLX.20329.i714_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BM,CS7,EmDisc_CS7,1
SLX.20329.i714_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AO,CS7,EmDisc_CS7_Gast,1
SLX.20329.i714_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BA,CS7,VE_CS7,1
SLX.20329.i714_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AC,CS7,VE_CS7,1
SLX.20329.i712_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BX,CS7,SYS_CS7,1
SLX.20329.i712_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_J,CS6,VE_CS6,1
SLX.20329.i712_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_V,CS6,ExMes_CS6,1
SLX.20329.i712_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BL,CS7,EmDisc_CS7,1
SLX.20329.i712_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AN,CS7,VE_CS7,1
SLX.20329.i711_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BW,CS7,SYS_CS7,1
SLX.20329.i711_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_U,CS6,Am_CS6_ExMes,1
SLX.20329.i711_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AG,CS6,ExMes_CS6,1
SLX.20329.i711_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BK,CS7,VE_CS7,1
SLX.20329.i711_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AY,CS7,EmDisc_CS7,1
SLX.20329.i711_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AA,CS7,EmDisc_CS7,1
SLX.20329.i711_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AM,CS7,VE_CS7,1
SLX.20329.i710_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AF,CS6,Stalk_CS6,1
SLX.20329.i710_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BV,CS7,SYS_CS7,1
SLX.20329.i710_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_H,CS6,SYS_CS6,1
SLX.20329.i710_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BJ,CS7,EmDisc_CS7,1
SLX.20329.i710_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AX,CS7,EmDisc_CS7_VE,1
SLX.20329.i707_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_S,CS6,EmDisc_CS6_VE,1
SLX.20329.i707_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BI,CS7,EmDisc_CS7,1
SLX.20329.i710_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AL,CS7,VE_CS7,1
SLX.20329.i710_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_Z,CS7,EmDisc_CS7,1
SLX.20329.i707_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BU,CS7,SYS_CS7,1
SLX.20329.i707_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_G,CS6,SYS_CS6,1
SLX.20329.i707_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AW,CS7,VE_CS7,1
SLX.20329.i707_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_Y,CS7,EmDisc_CS7,1
SLX.20329.i707_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AK,CS7,VE_CS7,1
SLX.20329.i706_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BT,CS7,SYS_CS7,1
SLX.20329.i706_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AD,CS6,Am_CS6,1
SLX.20329.i706_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_R,CS6,EmDisc_CS6,1
SLX.20329.i706_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_F,CS6,SYS_CS6,1
SLX.20329.i706_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AV,CS7,EmDisc_CS7,1
SLX.20329.i705_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BS,CS7,SYS_CS7,1
SLX.20329.i705_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_Q,CS6,EmDisc_CS6,1
SLX.20329.i706_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_X,CS7,EmDisc_CS7,1
SLX.20329.i705_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AC,CS6,ExMes_CS6,1
SLX.20329.i705_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_E,CS6,SYS_CS6,1
SLX.20329.i705_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BG,CS7,EmDisc_CS7_VE,1
SLX.20329.i705_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AU,CS7,EmDisc_CS7,1
SLX.20329.i705_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AI,CS7,VE_CS7,1
SLX.20329.i704_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AB,CS6,Am_CS6_ExMes,1
SLX.20329.i704_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_D,CS6,ExMes_CS6,1
SLX.20329.i705_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_W,CS7,VE_CS7,1
SLX.20329.i704_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BR,CS7,VE_CS7,1
SLX.20329.i704_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BF,CS7,ExMes_CS7_EmDisc,1
SLX.20329.i703_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BQ,CS7,EmDisc_CS7_VE,1
SLX.20329.i703_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_AA,CS6,ExMes_CS6,1
SLX.20329.i704_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_V,CS7,Am_CS7,1
SLX.20329.i703_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_C,CS6,ExMes_CS6,1
SLX.20329.i702_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_N,CS6,SYS_CS6,1
SLX.20329.i703_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AS,CS7,VE_CS7,1
SLX.20329.i703_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_U,CS7,Am_CS7,1
SLX.20329.i703_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AG,CS7,EmDisc_CS7,1
SLX.20329.i702_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BP,CS7,EmDisc_CS7,1
SLX.20329.i702_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AR,CS7,EmDisc_CS7,1
SLX.20329.i702_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BD,CS7,EmDisc_CS7,1
SLX.20329.i701_i510.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_M,CS6,SYS_CS6,1
SLX.20329.i701_i511.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_Y,CS6,EmDisc_CS6_ExMes,1
SLX.20329.i701_i507.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BO,CS7,PGC_CS7,1
SLX.20329.i702_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_T,CS7,EmDisc_CS7,1
SLX.20329.i702_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AF,CS7,VE_CS7,1
SLX.20329.i701_i508.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E15C1_212_A,CS6,Stroma_CS6,1
SLX.20329.i701_i505.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AQ,CS7,EmDisc_CS7_VE,1
SLX.20329.i701_i506.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_BC,CS7,PGC_CS7,1
SLX.20329.i701_i502.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_S,CS7,PGC_CS7,1
SLX.20329.i701_i503.H3NYWDRXY.s_2.rAligned.sortedByCoord.out.bam,E25D_220_AE,CS7,VE_CS7,1
SLX.20307.i701_i502.H3FT3DRXY.s_1.r_SLX.20307.i701_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_A,CS6,Tb_CS6,1
SLX.20307.i701_i505.H3FT3DRXY.s_1.r_SLX.20307.i701_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_Y,CS6,EmDisc_Gast_CS6,1
SLX.20307.i701_i506.H3FT3DRXY.s_1.r_SLX.20307.i701_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AK,CS6,ExMes_CS6,1
SLX.20307.i701_i508.H3FT3DRXY.s_1.r_SLX.20307.i701_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BI,CS6,ExMes_CS6_Am,1
SLX.20307.i701_i510.H3FT3DRXY.s_1.r_SLX.20307.i701_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_S,CS6,EmDisc_CS6_VE,1
SLX.20307.i701_i511.H3FT3DRXY.s_1.r_SLX.20307.i701_i511.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_AE,CS6,EmDisc_CS6_ExMes,1
SLX.20307.i702_i502.H3FT3DRXY.s_1.r_SLX.20307.i702_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_B,CS6,Tb_CS6,1
SLX.20307.i702_i503.H3FT3DRXY.s_1.r_SLX.20307.i702_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_N,CS6,Am_CS6,1
SLX.20307.i702_i506.H3FT3DRXY.s_1.r_SLX.20307.i702_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AL,CS6,ExMes_CS6,1
SLX.20307.i702_i508.H3FT3DRXY.s_1.r_SLX.20307.i702_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BJ,CS6,PGC_CS6_ExMes,1
SLX.20307.i702_i510.H3FT3DRXY.s_1.r_SLX.20307.i702_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_T,CS6,SYS_CS6,1
SLX.20307.i702_i511.H3FT3DRXY.s_1.r_SLX.20307.i702_i511.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_AF,CS6,ExMes_CS6_Am,1
SLX.20307.i703_i505.H3FT3DRXY.s_1.r_SLX.20307.i703_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AA,CS6,PGC_CS6,1
SLX.20307.i703_i507.H3FT3DRXY.s_1.r_SLX.20307.i703_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AY,CS6,ExMes_CS6,1
SLX.20307.i703_i508.H3FT3DRXY.s_1.r_SLX.20307.i703_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BK,CS6,ExMes_CS6_Am,1
SLX.20307.i703_i510.H3FT3DRXY.s_1.r_SLX.20307.i703_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_U,CS6,SYS_CS6_VE,1
SLX.20307.i703_i511.H3FT3DRXY.s_1.r_SLX.20307.i703_i511.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_AG,CS6,ExMes_CS6,1
SLX.20307.i704_i502.H3FT3DRXY.s_1.r_SLX.20307.i704_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_D,CS6,PGC_CS6,1
SLX.20307.i704_i503.H3FT3DRXY.s_1.r_SLX.20307.i704_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_P,CS6,ExMes_CS6_Am,1
SLX.20307.i704_i505.H3FT3DRXY.s_1.r_SLX.20307.i704_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AB,CS6,EmDisc_CS6_VE,1
SLX.20307.i704_i506.H3FT3DRXY.s_1.r_SLX.20307.i704_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AN,CS6,VE_CS6,1
SLX.20307.i704_i507.H3FT3DRXY.s_1.r_SLX.20307.i704_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AZ,CS6,ExMes_CS6,1
SLX.20307.i704_i508.H3FT3DRXY.s_1.r_SLX.20307.i704_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BL,CS6,ExMes_CS6_Tb_QC,1
SLX.20307.i704_i510.H3FT3DRXY.s_1.r_SLX.20307.i704_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_V,CS6,VE_CS6,1
SLX.20307.i705_i502.H3FT3DRXY.s_1.r_SLX.20307.i705_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_E,CS6,Am_CS6,1
SLX.20307.i705_i505.H3FT3DRXY.s_1.r_SLX.20307.i705_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AC,CS6,PGC_CS6,1
SLX.20307.i705_i507.H3FT3DRXY.s_1.r_SLX.20307.i705_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BA,CS6,ExMes_CS6,1
SLX.20307.i705_i508.H3FT3DRXY.s_1.r_SLX.20307.i705_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BM,CS6,Tb_CS6,1
SLX.20307.i705_i510.H3FT3DRXY.s_1.r_SLX.20307.i705_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_W,CS6,VE_CS6,1
SLX.20307.i706_i502.H3FT3DRXY.s_1.r_SLX.20307.i706_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_F,CS6,PGC_CS6,1
SLX.20307.i706_i503.H3FT3DRXY.s_1.r_SLX.20307.i706_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_R,CS6,EmDisc_CS6_ExMes,1
SLX.20307.i706_i505.H3FT3DRXY.s_1.r_SLX.20307.i706_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AD,CS6,EmDisc_Stalk_CS6,1
SLX.20307.i706_i506.H3FT3DRXY.s_1.r_SLX.20307.i706_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AP,CS6,VE_CS6,1
SLX.20307.i706_i507.H3FT3DRXY.s_1.r_SLX.20307.i706_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BB,CS6,ExMes_CS6,1
SLX.20307.i706_i508.H3FT3DRXY.s_1.r_SLX.20307.i706_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BN,CS6,Tb_CS6,1
SLX.20307.i706_i510.H3FT3DRXY.s_1.r_SLX.20307.i706_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_X,CS6,VE_CS6,1
SLX.20307.i707_i502.H3FT3DRXY.s_1.r_SLX.20307.i707_i502.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_G,CS6,EmDisc_CS6,1
SLX.20307.i707_i503.H3FT3DRXY.s_1.r_SLX.20307.i707_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_S,CS6,EmDisc_CS6,1
SLX.20307.i707_i505.H3FT3DRXY.s_1.r_SLX.20307.i707_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AE,CS6,EmDisc_Stalk_CS6,1
SLX.20307.i707_i506.H3FT3DRXY.s_1.r_SLX.20307.i707_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AQ,CS6,ExMes_CS6,1
SLX.20307.i707_i507.H3FT3DRXY.s_1.r_SLX.20307.i707_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BC,CS6,ExMes_CS6,1
SLX.20307.i707_i508.H3FT3DRXY.s_1.r_SLX.20307.i707_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_M,CS6,Am_CS6,1
SLX.20307.i710_i503.H3FT3DRXY.s_1.r_SLX.20307.i710_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_T,CS6,EmDisc_CS6,1
SLX.20307.i710_i505.H3FT3DRXY.s_1.r_SLX.20307.i710_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AF,CS6,EmDisc_Stalk_CS6,1
SLX.20307.i710_i507.H3FT3DRXY.s_1.r_SLX.20307.i710_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BD,CS6,ExMes_CS6,1
SLX.20307.i710_i508.H3FT3DRXY.s_1.r_SLX.20307.i710_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_N,CS6,Am_CS6,1
SLX.20307.i710_i510.H3FT3DRXY.s_1.r_SLX.20307.i710_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_Z,CS6,VE_CS6,1
SLX.20307.i711_i503.H3FT3DRXY.s_1.r_SLX.20307.i711_i503.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_U,CS6,EmDisc_CS6,1
SLX.20307.i711_i505.H3FT3DRXY.s_1.r_SLX.20307.i711_i505.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AG,CS6,ExMes_CS6,1
SLX.20307.i711_i506.H3FT3DRXY.s_1.r_SLX.20307.i711_i506.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_AS,CS6,ExMes_CS6_VE,1
SLX.20307.i711_i507.H3FT3DRXY.s_1.r_SLX.20307.i711_i507.H3MLCDRXY.s_1.r.sorted.bam,E15C2_237_BE,CS6,ExMes_CS6,1
SLX.20307.i711_i508.H3FT3DRXY.s_1.r_SLX.20307.i711_i508.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_O,CS6,Am_CS6_EmDisc,1
SLX.20307.i711_i510.H3FT3DRXY.s_1.r_SLX.20307.i711_i510.H3MLCDRXY.s_1.r.sorted.bam,E15C1_220_AA,CS6,VE_CS6_EmDisc_ExMes,1
