File,ID,CompID,CompID,Location,uLoc,EmbryoStage,EmbryoID,Carnegie Stage,Annotation,Annotation2,Annotation3,Order,Unique_Reads,%Mapped,%Mapped_to_annotation_base,%Mapped_to_annotation_5kbextended,%Mapped_to_annotation_1kbextended,QC,NoGenes,FinalAverage,All,vsCyno,Table,PreImp,vsCynoMin,PostImp,AllPImp,ForMapping,MapES,SpatialModelPlus,vsCynoClara,SpatialModelPlus2
ERR2851859Aligned.sortedByCoord.out.bam,ERR2851859,ERR2851859,ERR2851859,ICM,Epi_CS3_2_C28,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,911,5702303,0.7499,0.493338435,0.563744703,0.525642453,1,11765,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851860Aligned.sortedByCoord.out.bam,ERR2851860,ERR2851860,ERR2851860,Hyp,Hyp_CS3_2_C29,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,912,8821673,0.7413,0.483869469,0.553864812,0.516717551,1,12143,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851861Aligned.sortedByCoord.out.bam,ERR2851861,ERR2851861,ERR2851861,ICM,Epi_CS3_2_C30,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,913,6840750,0.7285,0.461861932,0.528072883,0.488199773,1,10732,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851862Aligned.sortedByCoord.out.bam,ERR2851862,ERR2851862,ERR2851862,Hyp,Hyp_CS3_2_C31,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,914,7824157,0.7579,0.520023074,0.584405461,0.550252766,1,11681,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851863Aligned.sortedByCoord.out.bam,ERR2851863,ERR2851863,ERR2851863,ICM,Epi_CS3_2_C32,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,915,7695551,0.7451,0.449848521,0.519624666,0.476114428,1,12201,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851864Aligned.sortedByCoord.out.bam,ERR2851864,ERR2851864,ERR2851864,Hyp,Hyp_CS3_2_C33,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,916,6672903,0.7571,0.475018695,0.541258378,0.504922232,1,11926,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851865Aligned.sortedByCoord.out.bam,ERR2851865,ERR2851865,ERR2851865,Hyp,Hyp_CS3_2_C34,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,917,6266094,0.7328,0.434789899,0.505076417,0.465461878,1,11610,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851866Aligned.sortedByCoord.out.bam,ERR2851866,ERR2851866,ERR2851866,Hyp,Hyp_CS3_2_C35,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,918,3576155,0.741,0.467117225,0.535416055,0.49783225,1,11520,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851867Aligned.sortedByCoord.out.bam,ERR2851867,ERR2851867,ERR2851867,ICM,Epi_CS3_2_C36,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,919,3166296,0.7593,0.449952112,0.520159243,0.477703138,1,12173,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851868Aligned.sortedByCoord.out.bam,ERR2851868,ERR2851868,ERR2851868,ICM,Epi_CS3_2_C37,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,920,6586098,0.7602,0.462032063,0.526721887,0.488965562,1,10738,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851869Aligned.sortedByCoord.out.bam,ERR2851869,ERR2851869,ERR2851869,Hyp,Hyp_CS3_2_C38,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,921,8918849,0.7683,0.513690458,0.578166963,0.54319732,1,11816,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851870Aligned.sortedByCoord.out.bam,ERR2851870,ERR2851870,ERR2851870,Hyp,Hyp_CS3_2_C39,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,922,9896151,0.764,0.495306857,0.561003282,0.524212907,1,10577,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851871Aligned.sortedByCoord.out.bam,ERR2851871,ERR2851871,ERR2851871,Hyp,Hyp_CS3_2_C40,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,923,7617642,0.7644,0.50632329,0.569279339,0.524844946,1,12717,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851872Aligned.sortedByCoord.out.bam,ERR2851872,ERR2851872,ERR2851872,Hyp,Hyp_CS3_4_C1,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,924,1423299,0.6175,0.429097613,0.496277521,0.4532924,1,10468,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851873Aligned.sortedByCoord.out.bam,ERR2851873,ERR2851873,ERR2851873,Hyp,Hyp_CS3_4_C2,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,925,5838192,0.6881,0.436843479,0.510277701,0.465249178,1,10364,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851874Aligned.sortedByCoord.out.bam,ERR2851874,ERR2851874,ERR2851874,Hyp,Hyp_CS3_4_C3,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,926,5206068,0.7051,0.446224605,0.513666803,0.471655483,1,11006,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851875Aligned.sortedByCoord.out.bam,ERR2851875,ERR2851875,ERR2851875,ICM,Epi_CS3_4_C4,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,927,994352,0.5342,0.416066446,0.489685843,0.442487939,1,10436,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851876Aligned.sortedByCoord.out.bam,ERR2851876,ERR2851876,ERR2851876,Hyp,Hyp_CS3_4_C5,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,928,2177724,0.6582,0.44972756,0.514856263,0.476264747,1,9972,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851877Aligned.sortedByCoord.out.bam,ERR2851877,ERR2851877,ERR2851877,ICM,Epi_CS3_4_C6,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,929,5169315,0.7234,0.489013618,0.558048632,0.518185291,1,10808,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851878Aligned.sortedByCoord.out.bam,ERR2851878,ERR2851878,ERR2851878,Hyp,Hyp_CS3_4_C7,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,930,4158463,0.6831,0.479768951,0.540708904,0.505370661,1,10717,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851879Aligned.sortedByCoord.out.bam,ERR2851879,ERR2851879,ERR2851879,Hyp,Hyp_CS3_4_C8,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,931,7143698,0.7147,0.493776035,0.558110883,0.523703655,1,10867,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851880Aligned.sortedByCoord.out.bam,ERR2851880,ERR2851880,ERR2851880,Hyp,Hyp_CS3_4_C9,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,932,6613296,0.7043,0.40951884,0.480612737,0.438615854,1,10647,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851881Aligned.sortedByCoord.out.bam,ERR2851881,ERR2851881,ERR2851881,Hyp,Hyp_CS3_4_C10,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,933,1316384,0.6065,0.408778416,0.480150627,0.435166456,1,12002,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851882Aligned.sortedByCoord.out.bam,ERR2851882,ERR2851882,ERR2851882,ICM,Epi_CS3_4_C11,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,934,4444979,0.6981,0.452989622,0.518202103,0.479193858,1,11211,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851883Aligned.sortedByCoord.out.bam,ERR2851883,ERR2851883,ERR2851883,ICM,Epi_CS3_4_C12,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,935,6425985,0.7194,0.454805668,0.519280262,0.481716401,1,10186,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851884Aligned.sortedByCoord.out.bam,ERR2851884,ERR2851884,ERR2851884,ICM,Epi_CS3_4_C13,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,936,3617606,0.6858,0.423367544,0.49239451,0.448067969,1,10852,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851885Aligned.sortedByCoord.out.bam,ERR2851885,ERR2851885,ERR2851885,ICM,Epi_CS3_4_C14,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,937,6425424,0.7235,0.45000447,0.517781611,0.475661461,1,10468,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851886Aligned.sortedByCoord.out.bam,ERR2851886,ERR2851886,ERR2851886,Hyp,Hyp_CS3_4_C15,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,938,7692335,0.731,0.463569732,0.531092209,0.489676447,1,9695,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851887Aligned.sortedByCoord.out.bam,ERR2851887,ERR2851887,ERR2851887,ICM,Epi_CS3_4_C16,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,939,1459034,0.6171,0.438771502,0.512192169,0.464516571,1,10306,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851888Aligned.sortedByCoord.out.bam,ERR2851888,ERR2851888,ERR2851888,Hyp,Hyp_CS3_4_C17,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,940,5013294,0.7065,0.433300735,0.496648819,0.458739741,1,11047,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851889Aligned.sortedByCoord.out.bam,ERR2851889,ERR2851889,ERR2851889,Hyp,Hyp_CS3_4_C18,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,941,5859625,0.7276,0.419332149,0.488752505,0.444123572,1,10916,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851890Aligned.sortedByCoord.out.bam,ERR2851890,ERR2851890,ERR2851890,Hyp,Hyp_CS3_4_C19,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,942,2160935,0.6909,0.456737859,0.523999622,0.481963819,1,11130,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851891Aligned.sortedByCoord.out.bam,ERR2851891,ERR2851891,ERR2851891,Hyp,Hyp_CS3_4_C20,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,943,5009338,0.729,0.473591168,0.534483516,0.498902868,1,10784,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851892Aligned.sortedByCoord.out.bam,ERR2851892,ERR2851892,ERR2851892,ICM,Epi_CS3_4_C21,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,944,3558192,0.7147,0.448439327,0.51288765,0.473480975,1,10008,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851893Aligned.sortedByCoord.out.bam,ERR2851893,ERR2851893,ERR2851893,Hyp,Hyp_CS3_4_C22,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,945,440600,0.5122,0.387375094,0.465211775,0.41142993,1,10204,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851894Aligned.sortedByCoord.out.bam,ERR2851894,ERR2851894,ERR2851894,ICM,Epi_CS3_4_C23,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,946,3427772,0.7235,0.458777483,0.515815442,0.479941665,1,9804,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851895Aligned.sortedByCoord.out.bam,ERR2851895,ERR2851895,ERR2851895,Hyp,Hyp_CS3_4_C24,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,947,5399665,0.759,0.497220003,0.554241096,0.518526004,1,9895,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851896Aligned.sortedByCoord.out.bam,ERR2851896,ERR2851896,ERR2851896,ICM,Epi_CS3_4_C25,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,948,3387495,0.7118,0.425274124,0.497128434,0.449974597,1,9862,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851897Aligned.sortedByCoord.out.bam,ERR2851897,ERR2851897,ERR2851897,Hyp,Hyp_CS3_4_C26,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,949,5579904,0.7301,0.44769488,0.515247597,0.474591768,1,10423,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851898Aligned.sortedByCoord.out.bam,ERR2851898,ERR2851898,ERR2851898,ICM,Epi_CS3_4_C27,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,950,4946297,0.7338,0.466424566,0.524184333,0.482138578,1,10040,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851899Aligned.sortedByCoord.out.bam,ERR2851899,ERR2851899,ERR2851899,ICM,Epi_CS3_4_C28,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,951,1314967,0.6137,0.454629422,0.523490647,0.478859776,1,11776,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851900Aligned.sortedByCoord.out.bam,ERR2851900,ERR2851900,ERR2851900,Hyp,Hyp_CS3_4_C29,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,952,4762197,0.7393,0.475337506,0.539807446,0.500080369,1,11085,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851901Aligned.sortedByCoord.out.bam,ERR2851901,ERR2851901,ERR2851901,ICM,Epi_CS3_4_C30,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,953,4917352,0.7498,0.479617011,0.544979723,0.505856688,1,10392,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851902Aligned.sortedByCoord.out.bam,ERR2851902,ERR2851902,ERR2851902,Hyp,Hyp_CS3_4_C31,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,954,5421052,0.7452,0.487179947,0.550550803,0.512103369,1,11567,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851903Aligned.sortedByCoord.out.bam,ERR2851903,ERR2851903,ERR2851903,ICM,Epi_CS3_4_C32,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,955,8095468,0.7535,0.476937539,0.539293624,0.500651237,1,10724,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851904Aligned.sortedByCoord.out.bam,ERR2851904,ERR2851904,ERR2851904,ICM,Epi_CS3_4_C33,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,956,7762614,0.7434,0.435365391,0.505404058,0.461065413,1,10297,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851905Aligned.sortedByCoord.out.bam,ERR2851905,ERR2851905,ERR2851905,ICM,Epi_CS3_4_C34,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,957,1791270,0.6554,0.46236197,0.527619602,0.488408067,1,11618,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851906Aligned.sortedByCoord.out.bam,ERR2851906,ERR2851906,ERR2851906,ICM,Epi_CS3_4_C35,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,958,5321048,0.7517,0.470324534,0.535198039,0.495104582,1,11286,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851907Aligned.sortedByCoord.out.bam,ERR2851907,ERR2851907,ERR2851907,Hyp,Hyp_CS3_4_C36,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,959,6254112,0.7653,0.50000184,0.56018772,0.52418945,1,11213,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851908Aligned.sortedByCoord.out.bam,ERR2851908,ERR2851908,ERR2851908,ICM,Epi_CS3_4_C37,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,960,6734500,0.745,0.454892671,0.519332122,0.478867408,1,11779,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851909Aligned.sortedByCoord.out.bam,ERR2851909,ERR2851909,ERR2851909,Hyp,Hyp_CS3_4_C38,NA,NA,NA,Hyp_CS3_,Hyp_CS3,Hyp_CS3,961,8265878,0.7717,0.492898584,0.554731273,0.51728907,1,10724,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851910Aligned.sortedByCoord.out.bam,ERR2851910,ERR2851910,ERR2851910,ICM,Epi_CS3_4_C39,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,962,7020624,0.7358,0.405586186,0.47463143,0.426174707,1,11272,1,1,1,1,1,1,0,0,1,1,1,1,1
ERR2851911Aligned.sortedByCoord.out.bam,ERR2851911,ERR2851911,ERR2851911,ICM,Epi_CS3_4_C40,NA,NA,CS3,Epi_CS3_,Epi_CS3,Epi_CS3,963,3121755,0.7151,0.480040152,0.540170646,0.501433403,1,11794,1,1,1,1,1,1,0,0,1,1,1,1,1
SLX-12168.N706_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N706_S504.C9JGJANXX.s_8.r,SLX.12168.N706_S504.C9JGJANXX.s_8.r,SLX.12168.N706_S504.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_1,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,964,6433134,0.7961,0.48196929,0.584054417,0.521556878,1,9246,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N706_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N706_S502.C9JGJANXX.s_8.r,SLX.12168.N706_S502.C9JGJANXX.s_8.r,SLX.12168.N706_S502.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_2,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,965,7189223,0.793,0.517062894,0.602645687,0.553113967,1,9968,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N706_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N706_S503.C9JGJANXX.s_8.r,SLX.12168.N706_S503.C9JGJANXX.s_8.r,SLX.12168.N706_S503.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_3,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,966,7051342,0.8005,0.437325626,0.527830931,0.472283758,1,8364,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N704_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N704_S502.C9JGJANXX.s_8.r,SLX.12168.N704_S502.C9JGJANXX.s_8.r,SLX.12168.N704_S502.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_4,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,967,6663115,0.7776,0.46278236,0.546789886,0.495782808,1,7725,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N706_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N706_S517.C9JGJANXX.s_8.r,SLX.12168.N706_S517.C9JGJANXX.s_8.r,SLX.12168.N706_S517.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_5,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,968,6138177,0.7984,0.563112159,0.631911457,0.594605736,1,10085,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N705_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N705_S503.C9JGJANXX.s_8.r,SLX.12168.N705_S503.C9JGJANXX.s_8.r,SLX.12168.N705_S503.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_6,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,969,5677084,0.789,0.479839443,0.572498876,0.517418545,1,9285,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N705_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N705_S517.C9JGJANXX.s_8.r,SLX.12168.N705_S517.C9JGJANXX.s_8.r,SLX.12168.N705_S517.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_7,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,970,4902775,0.7878,0.546008094,0.623778929,0.582306869,1,9622,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N704_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N704_S504.C9JGJANXX.s_8.r,SLX.12168.N704_S504.C9JGJANXX.s_8.r,SLX.12168.N704_S504.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_8,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,971,6293321,0.7907,0.515808009,0.60147303,0.550340832,1,10096,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N705_S502.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N705_S502.C9JGJANXX.s_8.r,SLX.12168.N705_S502.C9JGJANXX.s_8.r,SLX.12168.N705_S502.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_9,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,972,5180820,0.7303,0.443498477,0.529413627,0.477145301,1,7051,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N704_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N704_S517.C9JGJANXX.s_8.r,SLX.12168.N704_S517.C9JGJANXX.s_8.r,SLX.12168.N704_S517.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_10,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,973,4549339,0.7373,0.497098467,0.583030107,0.537328678,1,7174,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N705_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N705_S504.C9JGJANXX.s_8.r,SLX.12168.N705_S504.C9JGJANXX.s_8.r,SLX.12168.N705_S504.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_11,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,974,5694649,0.7912,0.538254977,0.608785042,0.567994547,1,9381,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N703_S517.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N703_S517.C9JGJANXX.s_8.r,SLX.12168.N703_S517.C9JGJANXX.s_8.r,SLX.12168.N703_S517.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_12,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,975,5969280,0.7511,0.44468982,0.538503821,0.482746619,1,8581,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N704_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N704_S503.C9JGJANXX.s_8.r,SLX.12168.N704_S503.C9JGJANXX.s_8.r,SLX.12168.N704_S503.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_13,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,976,3403325,0.6572,0.077512715,0.225316526,0.09682765,1,3398,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N703_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N703_S504.C9JGJANXX.s_8.r,SLX.12168.N703_S504.C9JGJANXX.s_8.r,SLX.12168.N703_S504.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_14,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,977,5899516,0.7872,0.491316593,0.586319915,0.532314153,1,8863,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N703_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N703_S503.C9JGJANXX.s_8.r,SLX.12168.N703_S503.C9JGJANXX.s_8.r,SLX.12168.N703_S503.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_15,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,978,6708683,0.7823,0.501054115,0.591118613,0.538827827,1,8166,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-10821.N705_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam,SLX.10821.N705_N503.C854JANXX.s_7.r,SLX.10821.N705_N503.C854JANXX.s_7.r,SLX.10821.N705_N503.C854JANXX.s_7.r,CL,ESC_primed_r2_144,NA,NA,CL,ESC_conv2,ESC_primed_r2,ESC_primed_r2,980,8792481,0.745,0.368426717,0.471367042,0.407992436,1,7291,1,0,0,1,0,0,0,0,0,1,1,1,1
SLX-10821.N703_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam,SLX.10821.N703_N503.C854JANXX.s_7.r,SLX.10821.N703_N503.C854JANXX.s_7.r,SLX.10821.N703_N503.C854JANXX.s_7.r,CL,ESC_primed_r2_145,NA,NA,CL,ESC_conv2,ESC_primed_r2,ESC_primed_r2,981,9492539,0.7765,0.512595483,0.600518508,0.55135369,1,8969,1,0,0,1,0,0,0,0,0,1,1,1,1
SLX-12168.N702_S503.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N702_S503.C9JGJANXX.s_8.r,SLX.12168.N702_S503.C9JGJANXX.s_8.r,SLX.12168.N702_S503.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_16,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,982,8323979,0.7965,0.528624819,0.603779026,0.561388915,1,9363,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-12168.N702_S504.C9JGJANXX.s_8.rAligned.sortedByCoord.out.bam,SLX.12168.N702_S504.C9JGJANXX.s_8.r,SLX.12168.N702_S504.C9JGJANXX.s_8.r,SLX.12168.N702_S504.C9JGJANXX.s_8.r,CL,Neonate_neural_cells_17,NA,NA,CL,Neonate neuronal cells,Neonate_neural_cells,Neonate_neural_cells,983,7459196,0.8006,0.506112714,0.59814951,0.543042815,1,9656,1,0,0,1,0,0,0,0,0,1,1,0,1
SLX-10821.N702_N503.C854JANXX.s_7.rAligned.sortedByCoord.out.bam,SLX.10821.N702_N503.C854JANXX.s_7.r,SLX.10821.N702_N503.C854JANXX.s_7.r,SLX.10821.N702_N503.C854JANXX.s_7.r,CL,ESC_primed_r2_146,NA,NA,CL,ESC_conv2,ESC_primed_r2,ESC_primed_r2,984,8160153,0.7831,0.504124594,0.580437948,0.536632824,1,10657,1,0,0,1,0,0,0,0,0,1,1,1,1
SLX-10821.N704_N502.C854JANXX.s_7.rAligned.sortedByCoord.out.bam,SLX.10821.N704_N502.C854JANXX.s_7.r,SLX.10821.N704_N502.C854JANXX.s_7.r,SLX.10821.N704_N502.C854JANXX.s_7.r,CL,ESC_primed_r2_147,NA,NA,CL,ESC_conv2,ESC_primed_r2,ESC_primed_r2,985,7277226,0.7818,0.527379137,0.619423001,0.570252817,1,9892,1,0,0,1,0,0,0,0,0,1,1,1,1
SLX-10821.N705_N517.C854JANXX.s_7.rAligned.sortedByCoord.out.bam,SLX.10821.N705_N517.C854JANXX.s_7.r,SLX.10821.N705_N517.C854JANXX.s_7.r,SLX.10821.N705_N517.C854JANXX.s_7.r,CL,ESC_primed_r2_148,NA,NA,CL,ESC_conv2,ESC_primed_r2,ESC_primed_r2,986,6006683,0.7703,0.5186037,0.595606556,0.550103713,1,9941,1,0,0,1,0,0,0,0,0,1,1,1,1
