File,ID,Desc,ID2,ID3,Section,Position,Stage,PosID,Embryo,IsEmb,NotRef,Order
SRR7984141Aligned.sortedByCoord.out.bam,SRR7984141,Stage E5.5 embryo 1 section 5 region A (E5.5_1_5A),E5.5_1_5A,5A.E5.5,5,A,E5.5,5A.E5.5,1,1,1,801
SRR7984144Aligned.sortedByCoord.out.bam,SRR7984144,Stage E5.5 embryo 1 section 6 region P (E5.5_1_6B),E5.5_1_6B,6B.E5.5,6,P,E5.5,6P.E5.5,1,1,1,802
SRR7984143Aligned.sortedByCoord.out.bam,SRR7984143,Stage E5.5 embryo 1 section 6 region A (E5.5_1_6A),E5.5_1_6A,6A.E5.5,6,A,E5.5,6A.E5.5,1,1,1,803
SRR7984148Aligned.sortedByCoord.out.bam,SRR7984148,Stage E5.5 embryo 2 section 2 region P (E5.5_Ref_2P),E5.5_Ref_2P,2P.E5.5,2,P,E5.5,2P.E5.5,2,1,0,804
SRR7984134Aligned.sortedByCoord.out.bam,SRR7984134,Stage E5.5 embryo 1 section 1 region AP (E5.5_1_1),E5.5_1_1,1.E5.5,1,AP,E5.5,1AP.E5.5,1,1,1,805
SRR7984145Aligned.sortedByCoord.out.bam,SRR7984145,Stage E5.5 embryo 2 section 1 region AP (E5.5_Ref_1AP),E5.5_Ref_1AP,1AP.E5.5,1,AP,E5.5,1AP.E5.5,2,1,0,806
SRR7984138Aligned.sortedByCoord.out.bam,SRR7984138,Stage E5.5 embryo 1 section 3 region P (E5.5_1_3B),E5.5_1_3B,3B.E5.5,3,P,E5.5,3P.E5.5,1,1,1,807
SRR7984142Aligned.sortedByCoord.out.bam,SRR7984142,Stage E5.5 embryo 1 section 5 region P (E5.5_1_5B),E5.5_1_5B,5B.E5.5,5,P,E5.5,5P.E5.5,1,1,1,808
SRR7984151Aligned.sortedByCoord.out.bam,SRR7984151,Stage E5.5 embryo 2 section 3 region P (E5.5_Ref_3P),E5.5_Ref_3P,3P.E5.5,3,P,E5.5,3P.E5.5,2,1,0,809
SRR7984136Aligned.sortedByCoord.out.bam,SRR7984136,Stage E5.5 embryo 1 section 2 region P (E5.5_1_2B),E5.5_1_2B,2B.E5.5,2,P,E5.5,2P.E5.5,1,1,1,810
SRR7984147Aligned.sortedByCoord.out.bam,SRR7984147,Stage E5.5 embryo 2 section 2 region A (E5.5_Ref_2A),E5.5_Ref_2A,2A.E5.5,2,A,E5.5,2A.E5.5,2,1,0,811
SRR7984135Aligned.sortedByCoord.out.bam,SRR7984135,Stage E5.5 embryo 1 section 2 region A (E5.5_1_2A),E5.5_1_2A,2A.E5.5,2,A,E5.5,2A.E5.5,1,1,1,812
SRR7984670Aligned.sortedByCoord.out.bam,SRR7984670,Stage E7.5 embryo Ref section 9 region R (E7.5_Ref_9R),E7.5_Ref_9R,9R.E7.5,9,R,E7.5,9R.E7.5,Ref,1,0,813
SRR7984669Aligned.sortedByCoord.out.bam,SRR7984669,Stage E7.5 embryo Ref section 9 region P (E7.5_Ref_9P),E7.5_Ref_9P,9P.E7.5,9,P,E7.5,9P.E7.5,Ref,1,0,814
SRR7984668Aligned.sortedByCoord.out.bam,SRR7984668,Stage E7.5 embryo Ref section 9 region L (E7.5_Ref_9L),E7.5_Ref_9L,9L.E7.5,9,L,E7.5,9L.E7.5,Ref,1,0,815
SRR7984666Aligned.sortedByCoord.out.bam,SRR7984666,Stage E7.5 embryo Ref section 8 region R2 (E7.5_Ref_8R2),E7.5_Ref_8R2,8R2.E7.5,8,R2,E7.5,8R2.E7.5,Ref,1,0,816
SRR7984662Aligned.sortedByCoord.out.bam,SRR7984662,Stage E7.5 embryo Ref section 8 region L1 (E7.5_Ref_8L1),E7.5_Ref_8L1,8L1.E7.5,8,L1,E7.5,8L1.E7.5,Ref,1,0,817
SRR7984664Aligned.sortedByCoord.out.bam,SRR7984664,Stage E7.5 embryo Ref section 8 region P (E7.5_Ref_8P),E7.5_Ref_8P,8P.E7.5,8,P,E7.5,8P.E7.5,Ref,1,0,818
SRR7984665Aligned.sortedByCoord.out.bam,SRR7984665,Stage E7.5 embryo Ref section 8 region R1 (E7.5_Ref_8R1),E7.5_Ref_8R1,8R1.E7.5,8,R1,E7.5,8R1.E7.5,Ref,1,0,819
SRR7984663Aligned.sortedByCoord.out.bam,SRR7984663,Stage E7.5 embryo Ref section 8 region L2 (E7.5_Ref_8L2),E7.5_Ref_8L2,8L2.E7.5,8,L2,E7.5,8L2.E7.5,Ref,1,0,820
SRR7984667Aligned.sortedByCoord.out.bam,SRR7984667,Stage E7.5 embryo Ref section 9 region A (E7.5_Ref_9A),E7.5_Ref_9A,9A.E7.5,9,A,E7.5,9A.E7.5,Ref,1,0,821
SRR7984657Aligned.sortedByCoord.out.bam,SRR7984657,Stage E7.5 embryo Ref section 7 region L2 (E7.5_Ref_7L2),E7.5_Ref_7L2,7L2.E7.5,7,L2,E7.5,7L2.E7.5,Ref,1,0,822
SRR7984658Aligned.sortedByCoord.out.bam,SRR7984658,Stage E7.5 embryo Ref section 7 region P (E7.5_Ref_7P),E7.5_Ref_7P,7P.E7.5,7,P,E7.5,7P.E7.5,Ref,1,0,823
SRR7984659Aligned.sortedByCoord.out.bam,SRR7984659,Stage E7.5 embryo Ref section 7 region R1 (E7.5_Ref_7R1),E7.5_Ref_7R1,7R1.E7.5,7,R1,E7.5,7R1.E7.5,Ref,1,0,824
SRR7984660Aligned.sortedByCoord.out.bam,SRR7984660,Stage E7.5 embryo Ref section 7 region R2 (E7.5_Ref_7R2),E7.5_Ref_7R2,7R2.E7.5,7,R2,E7.5,7R2.E7.5,Ref,1,0,825
SRR7984654Aligned.sortedByCoord.out.bam,SRR7984654,Stage E7.5 embryo Ref section 6 region R2 (E7.5_Ref_6R2),E7.5_Ref_6R2,6R2.E7.5,6,R2,E7.5,6R2.E7.5,Ref,1,0,826
SRR7984661Aligned.sortedByCoord.out.bam,SRR7984661,Stage E7.5 embryo Ref section 8 region A (E7.5_Ref_8A),E7.5_Ref_8A,8A.E7.5,8,A,E7.5,8A.E7.5,Ref,1,0,827
SRR7984656Aligned.sortedByCoord.out.bam,SRR7984656,Stage E7.5 embryo Ref section 7 region L1 (E7.5_Ref_7L1),E7.5_Ref_7L1,7L1.E7.5,7,L1,E7.5,7L1.E7.5,Ref,1,0,828
SRR7984653Aligned.sortedByCoord.out.bam,SRR7984653,Stage E7.5 embryo Ref section 6 region R1 (E7.5_Ref_6R1),E7.5_Ref_6R1,6R1.E7.5,6,R1,E7.5,6R1.E7.5,Ref,1,0,829
SRR7984651Aligned.sortedByCoord.out.bam,SRR7984651,Stage E7.5 embryo Ref section 6 region L2 (E7.5_Ref_6L2),E7.5_Ref_6L2,6L2.E7.5,6,L2,E7.5,6L2.E7.5,Ref,1,0,830
SRR7984652Aligned.sortedByCoord.out.bam,SRR7984652,Stage E7.5 embryo Ref section 6 region P (E7.5_Ref_6P),E7.5_Ref_6P,6P.E7.5,6,P,E7.5,6P.E7.5,Ref,1,0,831
SRR7984655Aligned.sortedByCoord.out.bam,SRR7984655,Stage E7.5 embryo Ref section 7 region A (E7.5_Ref_7A),E7.5_Ref_7A,7A.E7.5,7,A,E7.5,7A.E7.5,Ref,1,0,832
SRR7984650Aligned.sortedByCoord.out.bam,SRR7984650,Stage E7.5 embryo Ref section 6 region L1 (E7.5_Ref_6L1),E7.5_Ref_6L1,6L1.E7.5,6,L1,E7.5,6L1.E7.5,Ref,1,0,833
SRR7984649Aligned.sortedByCoord.out.bam,SRR7984649,Stage E7.5 embryo Ref section 6 region A (E7.5_Ref_6A),E7.5_Ref_6A,6A.E7.5,6,A,E7.5,6A.E7.5,Ref,1,0,834
SRR7984648Aligned.sortedByCoord.out.bam,SRR7984648,Stage E7.5 embryo Ref section 5 region R2 (E7.5_Ref_5R2),E7.5_Ref_5R2,5R2.E7.5,5,R2,E7.5,5R2.E7.5,Ref,1,0,835
SRR7984647Aligned.sortedByCoord.out.bam,SRR7984647,Stage E7.5 embryo Ref section 5 region R1 (E7.5_Ref_5R1),E7.5_Ref_5R1,5R1.E7.5,5,R1,E7.5,5R1.E7.5,Ref,1,0,836
SRR7984646Aligned.sortedByCoord.out.bam,SRR7984646,Stage E7.5 embryo Ref section 5 region P (E7.5_Ref_5P),E7.5_Ref_5P,5P.E7.5,5,P,E7.5,5P.E7.5,Ref,1,0,837
SRR7984645Aligned.sortedByCoord.out.bam,SRR7984645,Stage E7.5 embryo Ref section 5 region L2 (E7.5_Ref_5L2),E7.5_Ref_5L2,5L2.E7.5,5,L2,E7.5,5L2.E7.5,Ref,1,0,838
SRR7984644Aligned.sortedByCoord.out.bam,SRR7984644,Stage E7.5 embryo Ref section 5 region L1 (E7.5_Ref_5L1),E7.5_Ref_5L1,5L1.E7.5,5,L1,E7.5,5L1.E7.5,Ref,1,0,839
SRR7984641Aligned.sortedByCoord.out.bam,SRR7984641,Stage E7.5 embryo Ref section 4 region R1 (E7.5_Ref_4R1),E7.5_Ref_4R1,4R1.E7.5,4,R1,E7.5,4R1.E7.5,Ref,1,0,840
SRR7984642Aligned.sortedByCoord.out.bam,SRR7984642,Stage E7.5 embryo Ref section 4 region R2 (E7.5_Ref_4R2),E7.5_Ref_4R2,4R2.E7.5,4,R2,E7.5,4R2.E7.5,Ref,1,0,841
SRR7984639Aligned.sortedByCoord.out.bam,SRR7984639,Stage E7.5 embryo Ref section 4 region L2 (E7.5_Ref_4L2),E7.5_Ref_4L2,4L2.E7.5,4,L2,E7.5,4L2.E7.5,Ref,1,0,842
SRR7984640Aligned.sortedByCoord.out.bam,SRR7984640,Stage E7.5 embryo Ref section 4 region P (E7.5_Ref_4P),E7.5_Ref_4P,4P.E7.5,4,P,E7.5,4P.E7.5,Ref,1,0,843
SRR7984636Aligned.sortedByCoord.out.bam,SRR7984636,Stage E7.5 embryo Ref section 3 region R2 (E7.5_Ref_3R2),E7.5_Ref_3R2,3R2.E7.5,3,R2,E7.5,3R2.E7.5,Ref,1,0,844
SRR7984638Aligned.sortedByCoord.out.bam,SRR7984638,Stage E7.5 embryo Ref section 4 region L1 (E7.5_Ref_4L1),E7.5_Ref_4L1,4L1.E7.5,4,L1,E7.5,4L1.E7.5,Ref,1,0,845
SRR7984643Aligned.sortedByCoord.out.bam,SRR7984643,Stage E7.5 embryo Ref section 5 region A (E7.5_Ref_5A),E7.5_Ref_5A,5A.E7.5,5,A,E7.5,5A.E7.5,Ref,1,0,846
SRR7984633Aligned.sortedByCoord.out.bam,SRR7984633,Stage E7.5 embryo Ref section 3 region L2 (E7.5_Ref_3L2),E7.5_Ref_3L2,3L2.E7.5,3,L2,E7.5,3L2.E7.5,Ref,1,0,847
SRR7984632Aligned.sortedByCoord.out.bam,SRR7984632,Stage E7.5 embryo Ref section 3 region L1 (E7.5_Ref_3L1),E7.5_Ref_3L1,3L1.E7.5,3,L1,E7.5,3L1.E7.5,Ref,1,0,848
SRR7984637Aligned.sortedByCoord.out.bam,SRR7984637,Stage E7.5 embryo Ref section 4 region A (E7.5_Ref_4A),E7.5_Ref_4A,4A.E7.5,4,A,E7.5,4A.E7.5,Ref,1,0,849
SRR7984634Aligned.sortedByCoord.out.bam,SRR7984634,Stage E7.5 embryo Ref section 3 region P (E7.5_Ref_3P),E7.5_Ref_3P,3P.E7.5,3,P,E7.5,3P.E7.5,Ref,1,0,850
SRR7984629Aligned.sortedByCoord.out.bam,SRR7984629,Stage E7.5 embryo Ref section 2 region P (E7.5_Ref_2P),E7.5_Ref_2P,2P.E7.5,2,P,E7.5,2P.E7.5,Ref,1,0,851
SRR7984635Aligned.sortedByCoord.out.bam,SRR7984635,Stage E7.5 embryo Ref section 3 region R1 (E7.5_Ref_3R1),E7.5_Ref_3R1,3R1.E7.5,3,R1,E7.5,3R1.E7.5,Ref,1,0,852
SRR7984631Aligned.sortedByCoord.out.bam,SRR7984631,Stage E7.5 embryo Ref section 3 region A (E7.5_Ref_3A),E7.5_Ref_3A,3A.E7.5,3,A,E7.5,3A.E7.5,Ref,1,0,853
SRR7984630Aligned.sortedByCoord.out.bam,SRR7984630,Stage E7.5 embryo Ref section 2 region R (E7.5_Ref_2R),E7.5_Ref_2R,2R.E7.5,2,R,E7.5,2R.E7.5,Ref,1,0,854
SRR7984627Aligned.sortedByCoord.out.bam,SRR7984627,Stage E7.5 embryo Ref section 2 region A (E7.5_Ref_2A),E7.5_Ref_2A,2A.E7.5,2,A,E7.5,2A.E7.5,Ref,1,0,855
SRR7984628Aligned.sortedByCoord.out.bam,SRR7984628,Stage E7.5 embryo Ref section 2 region L (E7.5_Ref_2L),E7.5_Ref_2L,2L.E7.5,2,L,E7.5,2L.E7.5,Ref,1,0,856
SRR7984626Aligned.sortedByCoord.out.bam,SRR7984626,Stage E7.5 embryo Ref section 1 region P (E7.5_Ref_1P),E7.5_Ref_1P,1P.E7.5,1,P,E7.5,1P.E7.5,Ref,1,0,857
SRR7984463Aligned.sortedByCoord.out.bam,SRR7984463,Stage E7.5 embryo 1 section 9 region R (E7.5_1_9R),E7.5_1_9R,9R.E7.5,9,R,E7.5,9R.E7.5,1,1,1,858
SRR7984625Aligned.sortedByCoord.out.bam,SRR7984625,Stage E7.5 embryo Ref section 1 region A (E7.5_Ref_1A),E7.5_Ref_1A,1A.E7.5,1,A,E7.5,1A.E7.5,Ref,1,0,859
SRR7984461Aligned.sortedByCoord.out.bam,SRR7984461,Stage E7.5 embryo 1 section 9 region L (E7.5_1_9L),E7.5_1_9L,9L.E7.5,9,L,E7.5,9L.E7.5,1,1,1,860
SRR7984462Aligned.sortedByCoord.out.bam,SRR7984462,Stage E7.5 embryo 1 section 9 region P (E7.5_1_9P),E7.5_1_9P,9P.E7.5,9,P,E7.5,9P.E7.5,1,1,1,861
SRR7984459Aligned.sortedByCoord.out.bam,SRR7984459,Stage E7.5 embryo 1 section 8 region R2 (E7.5_1_8R2),E7.5_1_8R2,8R2.E7.5,8,R2,E7.5,8R2.E7.5,1,1,1,862
SRR7984460Aligned.sortedByCoord.out.bam,SRR7984460,Stage E7.5 embryo 1 section 9 region A (E7.5_1_9A),E7.5_1_9A,9A.E7.5,9,A,E7.5,9A.E7.5,1,1,1,863
SRR7984458Aligned.sortedByCoord.out.bam,SRR7984458,Stage E7.5 embryo 1 section 8 region R1 (E7.5_1_8R1),E7.5_1_8R1,8R1.E7.5,8,R1,E7.5,8R1.E7.5,1,1,1,864
SRR7984455Aligned.sortedByCoord.out.bam,SRR7984455,Stage E7.5 embryo 1 section 8 region L1 (E7.5_1_8L1),E7.5_1_8L1,8L1.E7.5,8,L1,E7.5,8L1.E7.5,1,1,1,865
SRR7984456Aligned.sortedByCoord.out.bam,SRR7984456,Stage E7.5 embryo 1 section 8 region L2 (E7.5_1_8L2),E7.5_1_8L2,8L2.E7.5,8,L2,E7.5,8L2.E7.5,1,1,1,866
SRR7984450Aligned.sortedByCoord.out.bam,SRR7984450,Stage E7.5 embryo 1 section 7 region L2 (E7.5_1_7L2),E7.5_1_7L2,7L2.E7.5,7,L2,E7.5,7L2.E7.5,1,1,1,867
SRR7984454Aligned.sortedByCoord.out.bam,SRR7984454,Stage E7.5 embryo 1 section 8 region A (E7.5_1_8A),E7.5_1_8A,8A.E7.5,8,A,E7.5,8A.E7.5,1,1,1,868
SRR7984453Aligned.sortedByCoord.out.bam,SRR7984453,Stage E7.5 embryo 1 section 7 region R2 (E7.5_1_7R2),E7.5_1_7R2,7R2.E7.5,7,R2,E7.5,7R2.E7.5,1,1,1,869
SRR7984451Aligned.sortedByCoord.out.bam,SRR7984451,Stage E7.5 embryo 1 section 7 region P (E7.5_1_7P),E7.5_1_7P,7P.E7.5,7,P,E7.5,7P.E7.5,1,1,1,870
SRR7984457Aligned.sortedByCoord.out.bam,SRR7984457,Stage E7.5 embryo 1 section 8 region P (E7.5_1_8P),E7.5_1_8P,8P.E7.5,8,P,E7.5,8P.E7.5,1,1,1,871
SRR7984447Aligned.sortedByCoord.out.bam,SRR7984447,Stage E7.5 embryo 1 section 6 region R2 (E7.5_1_6R2),E7.5_1_6R2,6R2.E7.5,6,R2,E7.5,6R2.E7.5,1,1,1,872
SRR7984444Aligned.sortedByCoord.out.bam,SRR7984444,Stage E7.5 embryo 1 section 6 region L2 (E7.5_1_6L2),E7.5_1_6L2,6L2.E7.5,6,L2,E7.5,6L2.E7.5,1,1,1,873
SRR7984443Aligned.sortedByCoord.out.bam,SRR7984443,Stage E7.5 embryo 1 section 6 region L1 (E7.5_1_6L1),E7.5_1_6L1,6L1.E7.5,6,L1,E7.5,6L1.E7.5,1,1,1,874
SRR7984445Aligned.sortedByCoord.out.bam,SRR7984445,Stage E7.5 embryo 1 section 6 region P (E7.5_1_6P),E7.5_1_6P,6P.E7.5,6,P,E7.5,6P.E7.5,1,1,1,875
SRR7984449Aligned.sortedByCoord.out.bam,SRR7984449,Stage E7.5 embryo 1 section 7 region L1 (E7.5_1_7L1),E7.5_1_7L1,7L1.E7.5,7,L1,E7.5,7L1.E7.5,1,1,1,876
SRR7984452Aligned.sortedByCoord.out.bam,SRR7984452,Stage E7.5 embryo 1 section 7 region R1 (E7.5_1_7R1),E7.5_1_7R1,7R1.E7.5,7,R1,E7.5,7R1.E7.5,1,1,1,877
SRR7984446Aligned.sortedByCoord.out.bam,SRR7984446,Stage E7.5 embryo 1 section 6 region R1 (E7.5_1_6R1),E7.5_1_6R1,6R1.E7.5,6,R1,E7.5,6R1.E7.5,1,1,1,878
SRR7984448Aligned.sortedByCoord.out.bam,SRR7984448,Stage E7.5 embryo 1 section 7 region A (E7.5_1_7A),E7.5_1_7A,7A.E7.5,7,A,E7.5,7A.E7.5,1,1,1,879
SRR7984437Aligned.sortedByCoord.out.bam,SRR7984437,Stage E7.5 embryo 1 section 5 region L1 (E7.5_1_5L1),E7.5_1_5L1,5L1.E7.5,5,L1,E7.5,5L1.E7.5,1,1,1,880
SRR7984438Aligned.sortedByCoord.out.bam,SRR7984438,Stage E7.5 embryo 1 section 5 region L2 (E7.5_1_5L2),E7.5_1_5L2,5L2.E7.5,5,L2,E7.5,5L2.E7.5,1,1,1,881
SRR7984442Aligned.sortedByCoord.out.bam,SRR7984442,Stage E7.5 embryo 1 section 6 region A (E7.5_1_6A),E7.5_1_6A,6A.E7.5,6,A,E7.5,6A.E7.5,1,1,1,882
SRR7984440Aligned.sortedByCoord.out.bam,SRR7984440,Stage E7.5 embryo 1 section 5 region R1 (E7.5_1_5R1),E7.5_1_5R1,5R1.E7.5,5,R1,E7.5,5R1.E7.5,1,1,1,883
SRR7984441Aligned.sortedByCoord.out.bam,SRR7984441,Stage E7.5 embryo 1 section 5 region R2 (E7.5_1_5R2),E7.5_1_5R2,5R2.E7.5,5,R2,E7.5,5R2.E7.5,1,1,1,884
SRR7984439Aligned.sortedByCoord.out.bam,SRR7984439,Stage E7.5 embryo 1 section 5 region P (E7.5_1_5P),E7.5_1_5P,5P.E7.5,5,P,E7.5,5P.E7.5,1,1,1,885
SRR7984435Aligned.sortedByCoord.out.bam,SRR7984435,Stage E7.5 embryo 1 section 4 region R2 (E7.5_1_4R2),E7.5_1_4R2,4R2.E7.5,4,R2,E7.5,4R2.E7.5,1,1,1,886
SRR7984436Aligned.sortedByCoord.out.bam,SRR7984436,Stage E7.5 embryo 1 section 5 region A (E7.5_1_5A),E7.5_1_5A,5A.E7.5,5,A,E7.5,5A.E7.5,1,1,1,887
SRR7984433Aligned.sortedByCoord.out.bam,SRR7984433,Stage E7.5 embryo 1 section 4 region P (E7.5_1_4P),E7.5_1_4P,4P.E7.5,4,P,E7.5,4P.E7.5,1,1,1,888
SRR7984432Aligned.sortedByCoord.out.bam,SRR7984432,Stage E7.5 embryo 1 section 4 region L2 (E7.5_1_4L2),E7.5_1_4L2,4L2.E7.5,4,L2,E7.5,4L2.E7.5,1,1,1,889
SRR7984434Aligned.sortedByCoord.out.bam,SRR7984434,Stage E7.5 embryo 1 section 4 region R1 (E7.5_1_4R1),E7.5_1_4R1,4R1.E7.5,4,R1,E7.5,4R1.E7.5,1,1,1,890
SRR7984431Aligned.sortedByCoord.out.bam,SRR7984431,Stage E7.5 embryo 1 section 4 region L1 (E7.5_1_4L1),E7.5_1_4L1,4L1.E7.5,4,L1,E7.5,4L1.E7.5,1,1,1,891
SRR7984386Aligned.sortedByCoord.out.bam,SRR7984386,Stage E7.0 embryo Ref section 9 region R (E7.0_Ref_9R),E7.0_Ref_9R,9R.E7.0,9,R,E7.0,9R.E7.0,Ref,1,0,892
SRR7984384Aligned.sortedByCoord.out.bam,SRR7984384,Stage E7.0 embryo Ref section 9 region P (E7.0_Ref_9P),E7.0_Ref_9P,9P.E7.0,9,P,E7.0,9P.E7.0,Ref,1,0,893
SRR7984385Aligned.sortedByCoord.out.bam,SRR7984385,Stage E7.0 embryo Ref section 9 region L (E7.0_Ref_9L),E7.0_Ref_9L,9L.E7.0,9,L,E7.0,9L.E7.0,Ref,1,0,894
SRR7984430Aligned.sortedByCoord.out.bam,SRR7984430,Stage E7.5 embryo 1 section 4 region A (E7.5_1_4A),E7.5_1_4A,4A.E7.5,4,A,E7.5,4A.E7.5,1,1,1,895
SRR7984382Aligned.sortedByCoord.out.bam,SRR7984382,Stage E7.0 embryo Ref section 8 region R (E7.0_Ref_8R),E7.0_Ref_8R,8R.E7.0,8,R,E7.0,8R.E7.0,Ref,1,0,896
SRR7984383Aligned.sortedByCoord.out.bam,SRR7984383,Stage E7.0 embryo Ref section 9 region A (E7.0_Ref_9A),E7.0_Ref_9A,9A.E7.0,9,A,E7.0,9A.E7.0,Ref,1,0,897
SRR7984426Aligned.sortedByCoord.out.bam,SRR7984426,Stage E7.5 embryo 1 section 3 region L2 (E7.5_1_3L2),E7.5_1_3L2,3L2.E7.5,3,L2,E7.5,3L2.E7.5,1,1,1,898
SRR7984429Aligned.sortedByCoord.out.bam,SRR7984429,Stage E7.5 embryo 1 section 3 region R2 (E7.5_1_3R2),E7.5_1_3R2,3R2.E7.5,3,R2,E7.5,3R2.E7.5,1,1,1,899
SRR7984427Aligned.sortedByCoord.out.bam,SRR7984427,Stage E7.5 embryo 1 section 3 region P (E7.5_1_3P),E7.5_1_3P,3P.E7.5,3,P,E7.5,3P.E7.5,1,1,1,900
SRR7984428Aligned.sortedByCoord.out.bam,SRR7984428,Stage E7.5 embryo 1 section 3 region R1 (E7.5_1_3R1),E7.5_1_3R1,3R1.E7.5,3,R1,E7.5,3R1.E7.5,1,1,1,901
SRR7984379Aligned.sortedByCoord.out.bam,SRR7984379,Stage E7.0 embryo Ref section 8 region A (E7.0_Ref_8A),E7.0_Ref_8A,8A.E7.0,8,A,E7.0,8A.E7.0,Ref,1,0,902
SRR7984381Aligned.sortedByCoord.out.bam,SRR7984381,Stage E7.0 embryo Ref section 8 region L (E7.0_Ref_8L),E7.0_Ref_8L,8L.E7.0,8,L,E7.0,8L.E7.0,Ref,1,0,903
SRR7984380Aligned.sortedByCoord.out.bam,SRR7984380,Stage E7.0 embryo Ref section 8 region P (E7.0_Ref_8P),E7.0_Ref_8P,8P.E7.0,8,P,E7.0,8P.E7.0,Ref,1,0,904
SRR7984375Aligned.sortedByCoord.out.bam,SRR7984375,Stage E7.0 embryo Ref section 7 region A (E7.0_Ref_7A),E7.0_Ref_7A,7A.E7.0,7,A,E7.0,7A.E7.0,Ref,1,0,905
SRR7984378Aligned.sortedByCoord.out.bam,SRR7984378,Stage E7.0 embryo Ref section 7 region R (E7.0_Ref_7R),E7.0_Ref_7R,7R.E7.0,7,R,E7.0,7R.E7.0,Ref,1,0,906
SRR7984425Aligned.sortedByCoord.out.bam,SRR7984425,Stage E7.5 embryo 1 section 3 region L1 (E7.5_1_3L1),E7.5_1_3L1,3L1.E7.5,3,L1,E7.5,3L1.E7.5,1,1,1,907
SRR7984376Aligned.sortedByCoord.out.bam,SRR7984376,Stage E7.0 embryo Ref section 7 region P (E7.0_Ref_7P),E7.0_Ref_7P,7P.E7.0,7,P,E7.0,7P.E7.0,Ref,1,0,908
SRR7984377Aligned.sortedByCoord.out.bam,SRR7984377,Stage E7.0 embryo Ref section 7 region L (E7.0_Ref_7L),E7.0_Ref_7L,7L.E7.0,7,L,E7.0,7L.E7.0,Ref,1,0,909
SRR7984422Aligned.sortedByCoord.out.bam,SRR7984422,Stage E7.5 embryo 1 section 2 region P (E7.5_1_2P),E7.5_1_2P,2P.E7.5,2,P,E7.5,2P.E7.5,1,1,1,910
SRR7984423Aligned.sortedByCoord.out.bam,SRR7984423,Stage E7.5 embryo 1 section 2 region R (E7.5_1_2R),E7.5_1_2R,2R.E7.5,2,R,E7.5,2R.E7.5,1,1,1,911
SRR7984424Aligned.sortedByCoord.out.bam,SRR7984424,Stage E7.5 embryo 1 section 3 region A (E7.5_1_3A),E7.5_1_3A,3A.E7.5,3,A,E7.5,3A.E7.5,1,1,1,912
SRR7984420Aligned.sortedByCoord.out.bam,SRR7984420,Stage E7.5 embryo 1 section 2 region A (E7.5_1_2A),E7.5_1_2A,2A.E7.5,2,A,E7.5,2A.E7.5,1,1,1,913
SRR7984421Aligned.sortedByCoord.out.bam,SRR7984421,Stage E7.5 embryo 1 section 2 region L (E7.5_1_2L),E7.5_1_2L,2L.E7.5,2,L,E7.5,2L.E7.5,1,1,1,914
SRR7984419Aligned.sortedByCoord.out.bam,SRR7984419,Stage E7.5 embryo 1 section 1 region P (E7.5_1_1P),E7.5_1_1P,1P.E7.5,1,P,E7.5,1P.E7.5,1,1,1,915
SRR7984418Aligned.sortedByCoord.out.bam,SRR7984418,Stage E7.5 embryo 1 section 1 region A (E7.5_1_1A),E7.5_1_1A,1A.E7.5,1,A,E7.5,1A.E7.5,1,1,1,916
SRR7984373Aligned.sortedByCoord.out.bam,SRR7984373,Stage E7.0 embryo Ref section 6 region L (E7.0_Ref_6L),E7.0_Ref_6L,6L.E7.0,6,L,E7.0,6L.E7.0,Ref,1,0,917
SRR7984374Aligned.sortedByCoord.out.bam,SRR7984374,Stage E7.0 embryo Ref section 6 region R (E7.0_Ref_6R),E7.0_Ref_6R,6R.E7.0,6,R,E7.0,6R.E7.0,Ref,1,0,918
SRR7984372Aligned.sortedByCoord.out.bam,SRR7984372,Stage E7.0 embryo Ref section 6 region P (E7.0_Ref_6P),E7.0_Ref_6P,6P.E7.0,6,P,E7.0,6P.E7.0,Ref,1,0,919
SRR7984370Aligned.sortedByCoord.out.bam,SRR7984370,Stage E7.0 embryo Ref section 5 region R (E7.0_Ref_5R),E7.0_Ref_5R,5R.E7.0,5,R,E7.0,5R.E7.0,Ref,1,0,920
SRR7984371Aligned.sortedByCoord.out.bam,SRR7984371,Stage E7.0 embryo Ref section 6 region A (E7.0_Ref_6A),E7.0_Ref_6A,6A.E7.0,6,A,E7.0,6A.E7.0,Ref,1,0,921
SRR7984369Aligned.sortedByCoord.out.bam,SRR7984369,Stage E7.0 embryo Ref section 5 region L (E7.0_Ref_5L),E7.0_Ref_5L,5L.E7.0,5,L,E7.0,5L.E7.0,Ref,1,0,922
SRR7984368Aligned.sortedByCoord.out.bam,SRR7984368,Stage E7.0 embryo Ref section 5 region P (E7.0_Ref_5P),E7.0_Ref_5P,5P.E7.0,5,P,E7.0,5P.E7.0,Ref,1,0,923
SRR7984366Aligned.sortedByCoord.out.bam,SRR7984366,Stage E7.0 embryo Ref section 4 region R (E7.0_Ref_4R),E7.0_Ref_4R,4R.E7.0,4,R,E7.0,4R.E7.0,Ref,1,0,924
SRR7984367Aligned.sortedByCoord.out.bam,SRR7984367,Stage E7.0 embryo Ref section 5 region A (E7.0_Ref_5A),E7.0_Ref_5A,5A.E7.0,5,A,E7.0,5A.E7.0,Ref,1,0,925
